po_item_id,purchase_order_id,product_id,quantity,unit_cost
POITEM03763,PO01134,PROD471,216,235.79
POITEM03764,PO01134,PROD267,183,508.59
POITEM03765,PO01135,PROD355,335,245.42
POITEM03766,PO01135,PROD154,314,783.77
POITEM03767,PO01135,PROD296,380,629.34
POITEM03768,PO01135,PROD200,107,324.44
POITEM03769,PO01135,PROD201,140,148.93
POITEM03770,PO01135,PROD267,305,508.59
POITEM03771,PO01136,PROD349,77,753.18
POITEM03772,PO01136,PROD473,344,234.57
POITEM03773,PO01137,PROD252,324,755.34
POITEM03774,PO01138,PROD188,392,345.38
POITEM03775,PO01138,PROD054,441,723.26
POITEM03776,PO01138,PROD409,373,295.02
POITEM03777,PO01139,PROD088,353,814.29
POITEM03778,PO01139,PROD053,251,384.27
POITEM03779,PO01139,PROD370,253,241.67
POITEM03780,PO01140,PROD384,500,687.48
POITEM03781,PO01140,PROD460,291,70.8
POITEM03782,PO01140,PROD322,143,562.63
POITEM03783,PO01140,PROD306,313,255.04
POITEM03784,PO01141,PROD004,390,681.55
POITEM03785,PO01141,PROD354,46,728.91
POITEM03786,PO01141,PROD141,137,718.98
POITEM03787,PO01141,PROD055,347,324.06
POITEM03788,PO01142,PROD077,485,418.0
POITEM03789,PO01143,PROD168,99,579.64
POITEM03790,PO01143,PROD183,240,750.98
POITEM03791,PO01143,PROD453,129,117.48
POITEM03792,PO01143,PROD497,257,607.34
POITEM03793,PO01143,PROD059,48,476.49
POITEM03794,PO01144,PROD107,112,604.75
POITEM03795,PO01144,PROD360,101,13.82
POITEM03796,PO01144,PROD012,198,840.64
POITEM03797,PO01144,PROD408,72,677.22
POITEM03798,PO01145,PROD319,483,39.15
POITEM03799,PO01145,PROD313,104,530.62
POITEM03800,PO01145,PROD090,270,448.29
POITEM03801,PO01145,PROD061,166,433.65
POITEM03802,PO01146,PROD156,475,450.52
POITEM03803,PO01146,PROD187,387,702.51
POITEM03804,PO01146,PROD296,197,629.34
POITEM03805,PO01147,PROD493,499,163.56
POITEM03806,PO01147,PROD204,199,103.04
POITEM03807,PO01148,PROD307,310,168.22
POITEM03808,PO01148,PROD479,175,554.3
POITEM03809,PO01148,PROD372,467,340.73
POITEM03810,PO01148,PROD167,172,587.07
POITEM03811,PO01148,PROD433,58,509.44
POITEM03812,PO01148,PROD017,404,435.9
POITEM03813,PO01148,PROD299,172,408.79
POITEM03814,PO01148,PROD459,275,425.98
POITEM03815,PO01148,PROD376,206,507.07
POITEM03816,PO01149,PROD465,109,567.0
POITEM03817,PO01149,PROD364,198,28.18
POITEM03818,PO01149,PROD422,233,804.99
POITEM03819,PO01150,PROD255,318,68.92
POITEM03820,PO01150,PROD224,203,36.63
POITEM03821,PO01150,PROD214,480,448.24
POITEM03822,PO01151,PROD209,445,431.65
POITEM03823,PO01151,PROD442,46,622.08
POITEM03824,PO01151,PROD188,222,345.38
POITEM03825,PO01151,PROD482,257,195.08
POITEM03826,PO01152,PROD035,180,513.23
POITEM03827,PO01152,PROD051,335,320.72
POITEM03828,PO01152,PROD192,90,840.18
POITEM03829,PO01152,PROD300,467,537.18
POITEM03830,PO01152,PROD329,451,267.76
POITEM03831,PO01152,PROD003,189,313.13
POITEM03832,PO01153,PROD135,336,585.93
POITEM03833,PO01153,PROD194,202,504.89
POITEM03834,PO01153,PROD491,43,87.09
POITEM03835,PO01153,PROD313,454,530.62
POITEM03836,PO01153,PROD256,393,419.41
POITEM03837,PO01154,PROD209,449,431.65
POITEM03838,PO01155,PROD259,72,724.03
POITEM03839,PO01155,PROD191,233,491.12
POITEM03840,PO01155,PROD017,92,435.9
POITEM03841,PO01155,PROD367,410,416.73
POITEM03842,PO01155,PROD152,257,584.46
POITEM03843,PO01156,PROD084,112,725.26
POITEM03844,PO01156,PROD015,191,198.05
POITEM03845,PO01156,PROD328,109,665.85
POITEM03846,PO01156,PROD315,76,259.32
POITEM03847,PO01156,PROD081,114,408.14
POITEM03848,PO01157,PROD136,469,254.26
POITEM03849,PO01157,PROD359,451,452.52
POITEM03850,PO01157,PROD420,88,649.28
POITEM03851,PO01157,PROD196,479,763.76
POITEM03852,PO01158,PROD455,281,767.23
POITEM03853,PO01158,PROD447,257,494.28
POITEM03854,PO01158,PROD151,154,106.92
POITEM03855,PO01159,PROD068,325,804.13
POITEM03856,PO01159,PROD345,188,556.51
POITEM03857,PO01160,PROD124,180,413.86
POITEM03858,PO01160,PROD374,134,166.06
POITEM03859,PO01160,PROD280,479,561.08
POITEM03860,PO01161,PROD293,331,540.67
POITEM03861,PO01162,PROD484,492,780.87
POITEM03862,PO01162,PROD179,410,282.68
POITEM03863,PO01163,PROD334,184,631.9
POITEM03864,PO01163,PROD348,60,395.15
POITEM03865,PO01164,PROD034,65,553.63
POITEM03866,PO01164,PROD281,274,472.78
POITEM03867,PO01165,PROD041,236,696.65
POITEM03868,PO01165,PROD148,142,19.6
POITEM03869,PO01165,PROD458,127,353.85
POITEM03870,PO01165,PROD311,236,547.26
POITEM03871,PO01166,PROD162,164,17.84
POITEM03872,PO01166,PROD343,364,279.4
POITEM03873,PO01166,PROD002,404,804.13
POITEM03874,PO01167,PROD336,157,771.31
POITEM03875,PO01167,PROD232,51,113.62
POITEM03876,PO01167,PROD461,34,132.57
POITEM03877,PO01167,PROD333,453,267.79
POITEM03878,PO01167,PROD493,380,163.56
POITEM03879,PO01168,PROD184,396,29.32
POITEM03880,PO01168,PROD308,159,364.45
POITEM03881,PO01169,PROD009,170,267.41
POITEM03882,PO01169,PROD347,436,47.53
POITEM03883,PO01169,PROD261,65,819.85
POITEM03884,PO01169,PROD464,468,580.41
POITEM03885,PO01170,PROD165,38,341.6
POITEM03886,PO01170,PROD139,446,185.81
POITEM03887,PO01170,PROD292,258,238.58
POITEM03888,PO01171,PROD018,179,369.91
POITEM03889,PO01171,PROD362,81,488.97
POITEM03890,PO01171,PROD192,191,840.18
POITEM03891,PO01172,PROD389,246,539.54
POITEM03892,PO01172,PROD239,444,391.55
POITEM03893,PO01172,PROD002,421,804.13
POITEM03894,PO01172,PROD429,316,65.57
POITEM03895,PO01172,PROD438,214,485.88
POITEM03896,PO01173,PROD048,236,69.08
POITEM03897,PO01173,PROD465,320,567.0
POITEM03898,PO01173,PROD344,161,838.24
POITEM03899,PO01174,PROD088,423,814.29
POITEM03900,PO01174,PROD419,461,312.82
POITEM03901,PO01174,PROD278,304,232.84
POITEM03902,PO01174,PROD135,124,585.93
POITEM03903,PO01175,PROD276,268,128.13
POITEM03904,PO01175,PROD497,257,607.34
POITEM03905,PO01175,PROD082,397,553.44
POITEM03906,PO01176,PROD213,440,593.33
POITEM03907,PO01176,PROD307,211,168.22
POITEM03908,PO01176,PROD430,218,576.39
POITEM03909,PO01176,PROD337,308,726.12
POITEM03910,PO01176,PROD057,364,726.74
POITEM03911,PO01177,PROD255,106,68.92
POITEM03912,PO01177,PROD218,384,669.74
POITEM03913,PO01177,PROD064,135,757.03
POITEM03914,PO01177,PROD010,201,95.43
POITEM03915,PO01177,PROD006,436,708.02
POITEM03916,PO01178,PROD188,216,345.38
POITEM03917,PO01178,PROD301,318,125.66
POITEM03918,PO01178,PROD363,76,398.27
POITEM03919,PO01178,PROD399,191,148.15
POITEM03920,PO01179,PROD134,307,169.2
POITEM03921,PO01179,PROD451,197,590.08
POITEM03922,PO01179,PROD100,494,479.23
POITEM03923,PO01180,PROD291,375,188.82
POITEM03924,PO01180,PROD444,389,399.53
POITEM03925,PO01180,PROD263,157,750.8
POITEM03926,PO01181,PROD255,342,68.92
POITEM03927,PO01181,PROD446,421,112.46
POITEM03928,PO01181,PROD002,359,804.13
POITEM03929,PO01181,PROD058,372,725.52
POITEM03930,PO01181,PROD288,457,740.09
POITEM03931,PO01181,PROD265,380,751.2
POITEM03932,PO01181,PROD046,368,444.13
POITEM03933,PO01182,PROD408,262,677.22
POITEM03934,PO01183,PROD107,105,604.75
POITEM03935,PO01183,PROD104,161,322.97
POITEM03936,PO01183,PROD049,61,665.03
POITEM03937,PO01183,PROD137,342,614.65
POITEM03938,PO01183,PROD121,483,517.69
POITEM03939,PO01184,PROD075,415,492.03
POITEM03940,PO01184,PROD251,328,788.6
POITEM03941,PO01184,PROD258,233,268.33
POITEM03942,PO01184,PROD249,142,494.03
POITEM03943,PO01185,PROD372,55,340.73
POITEM03944,PO01186,PROD481,470,490.69
POITEM03945,PO01186,PROD073,47,483.95
POITEM03946,PO01186,PROD093,176,388.15
POITEM03947,PO01187,PROD310,468,658.21
POITEM03948,PO01187,PROD252,418,755.34
POITEM03949,PO01187,PROD264,307,329.51
POITEM03950,PO01187,PROD398,70,652.23
POITEM03951,PO01188,PROD411,465,722.17
POITEM03952,PO01188,PROD149,194,129.76
POITEM03953,PO01188,PROD498,338,707.28
POITEM03954,PO01188,PROD073,322,483.95
POITEM03955,PO01188,PROD343,28,279.4
POITEM03956,PO01189,PROD069,275,722.01
POITEM03957,PO01189,PROD141,42,718.98
POITEM03958,PO01189,PROD392,381,844.63
POITEM03959,PO01189,PROD050,83,794.2
POITEM03960,PO01190,PROD123,127,256.49
POITEM03961,PO01190,PROD254,151,529.14
POITEM03962,PO01190,PROD253,37,512.2
POITEM03963,PO01190,PROD347,134,47.53
POITEM03964,PO01190,PROD142,475,808.34
POITEM03965,PO01191,PROD363,347,398.27
POITEM03966,PO01191,PROD414,66,649.94
POITEM03967,PO01192,PROD267,78,508.59
POITEM03968,PO01193,PROD025,191,270.8
POITEM03969,PO01193,PROD042,458,146.76
POITEM03970,PO01193,PROD322,99,562.63
POITEM03971,PO01193,PROD450,333,446.47
POITEM03972,PO01194,PROD090,344,448.29
POITEM03973,PO01194,PROD042,47,146.76
POITEM03974,PO01194,PROD048,233,69.08
POITEM03975,PO01194,PROD198,104,145.64
POITEM03976,PO01194,PROD488,42,538.7
POITEM03977,PO01194,PROD232,283,113.62
POITEM03978,PO01194,PROD005,90,497.89
POITEM03979,PO01195,PROD222,345,237.21
POITEM03980,PO01195,PROD146,345,411.83
POITEM03981,PO01195,PROD369,192,496.21
POITEM03982,PO01196,PROD060,407,493.98
POITEM03983,PO01197,PROD054,330,723.26
POITEM03984,PO01197,PROD123,213,256.49
POITEM03985,PO01197,PROD139,297,185.81
POITEM03986,PO01197,PROD132,490,576.63
POITEM03987,PO01197,PROD474,372,486.88
POITEM03988,PO01198,PROD420,442,649.28
POITEM03989,PO01198,PROD289,289,433.32
POITEM03990,PO01198,PROD043,166,432.93
POITEM03991,PO01198,PROD432,280,384.23
POITEM03992,PO01199,PROD143,244,189.93
POITEM03993,PO01199,PROD377,92,593.84
POITEM03994,PO01199,PROD305,200,213.13
POITEM03995,PO01200,PROD403,84,460.82
POITEM03996,PO01200,PROD428,367,556.07
POITEM03997,PO01200,PROD157,75,65.99
POITEM03998,PO01201,PROD001,436,776.99
POITEM03999,PO01201,PROD482,216,195.08
POITEM04000,PO01201,PROD135,186,585.93
POITEM04001,PO01202,PROD249,428,494.03
POITEM04002,PO01202,PROD159,169,783.19
POITEM04003,PO01202,PROD265,398,751.2
POITEM04004,PO01202,PROD035,182,513.23
POITEM04005,PO01203,PROD274,214,184.54
POITEM04006,PO01203,PROD342,182,372.68
POITEM04007,PO01203,PROD409,462,295.02
POITEM04008,PO01203,PROD202,28,554.67
POITEM04009,PO01203,PROD153,473,609.33
POITEM04010,PO01204,PROD244,99,89.5
POITEM04011,PO01204,PROD476,59,797.37
POITEM04012,PO01204,PROD286,141,584.6
POITEM04013,PO01204,PROD151,500,106.92
POITEM04014,PO01205,PROD317,289,616.34
POITEM04015,PO01205,PROD486,132,40.88
POITEM04016,PO01205,PROD256,335,419.41
POITEM04017,PO01205,PROD175,129,214.47
POITEM04018,PO01205,PROD134,269,169.2
POITEM04019,PO01206,PROD129,103,474.72
POITEM04020,PO01206,PROD428,151,556.07
POITEM04021,PO01206,PROD078,79,794.47
POITEM04022,PO01207,PROD437,407,656.13
POITEM04023,PO01207,PROD270,70,123.23
POITEM04024,PO01207,PROD347,115,47.53
POITEM04025,PO01207,PROD108,167,22.43
POITEM04026,PO01207,PROD141,263,718.98
POITEM04027,PO01208,PROD023,326,144.33
POITEM04028,PO01208,PROD228,267,683.56
POITEM04029,PO01208,PROD153,196,609.33
POITEM04030,PO01208,PROD468,130,340.28
POITEM04031,PO01208,PROD036,441,500.54
POITEM04032,PO01209,PROD439,489,348.87
POITEM04033,PO01209,PROD220,493,441.05
POITEM04034,PO01209,PROD121,329,517.69
POITEM04035,PO01209,PROD083,305,427.38
POITEM04036,PO01209,PROD306,359,255.04
POITEM04037,PO01210,PROD082,194,553.44
POITEM04038,PO01210,PROD050,489,794.2
POITEM04039,PO01210,PROD001,291,776.99
POITEM04040,PO01210,PROD272,116,456.22
POITEM04041,PO01211,PROD457,232,725.46
POITEM04042,PO01211,PROD403,135,460.82
POITEM04043,PO01211,PROD092,101,301.04
POITEM04044,PO01212,PROD286,279,584.6
POITEM04045,PO01212,PROD268,308,615.12
POITEM04046,PO01212,PROD178,381,136.21
POITEM04047,PO01212,PROD392,372,844.63
POITEM04048,PO01213,PROD410,337,65.45
POITEM04049,PO01213,PROD489,158,628.21
POITEM04050,PO01213,PROD309,112,467.42
POITEM04051,PO01214,PROD147,21,333.32
POITEM04052,PO01214,PROD070,230,254.2
POITEM04053,PO01214,PROD400,150,523.63
POITEM04054,PO01214,PROD329,117,267.76
POITEM04055,PO01215,PROD174,435,34.33
POITEM04056,PO01215,PROD097,178,779.98
POITEM04057,PO01216,PROD365,70,519.76
POITEM04058,PO01217,PROD139,493,185.81
POITEM04059,PO01217,PROD026,466,429.06
POITEM04060,PO01217,PROD425,309,128.6
POITEM04061,PO01218,PROD397,448,41.01
POITEM04062,PO01218,PROD101,454,328.38
POITEM04063,PO01218,PROD424,36,212.71
POITEM04064,PO01218,PROD321,463,627.48
POITEM04065,PO01218,PROD498,32,707.28
POITEM04066,PO01218,PROD396,333,471.13
POITEM04067,PO01219,PROD114,170,206.92
POITEM04068,PO01219,PROD069,351,722.01
POITEM04069,PO01220,PROD408,107,677.22
POITEM04070,PO01220,PROD341,176,825.32
POITEM04071,PO01220,PROD255,150,68.92
POITEM04072,PO01220,PROD392,265,844.63
POITEM04073,PO01221,PROD473,478,234.57
POITEM04074,PO01221,PROD249,89,494.03
POITEM04075,PO01221,PROD061,62,433.65
POITEM04076,PO01222,PROD483,498,367.42
POITEM04077,PO01222,PROD302,327,202.72
POITEM04078,PO01222,PROD222,59,237.21
POITEM04079,PO01223,PROD258,111,268.33
POITEM04080,PO01223,PROD429,261,65.57
POITEM04081,PO01223,PROD418,411,502.51
POITEM04082,PO01223,PROD338,103,512.58
POITEM04083,PO01224,PROD091,39,484.78
POITEM04084,PO01225,PROD418,93,502.51
POITEM04085,PO01225,PROD040,437,459.73
POITEM04086,PO01225,PROD183,483,750.98
POITEM04087,PO01226,PROD238,279,59.91
POITEM04088,PO01226,PROD253,315,512.2
POITEM04089,PO01227,PROD438,496,485.88
POITEM04090,PO01227,PROD469,74,690.5
POITEM04091,PO01227,PROD029,470,272.35
POITEM04092,PO01228,PROD152,258,584.46
POITEM04093,PO01228,PROD499,244,136.97
POITEM04094,PO01228,PROD011,219,767.67
POITEM04095,PO01228,PROD385,50,368.25
POITEM04096,PO01228,PROD074,79,668.18
POITEM04097,PO01229,PROD174,208,34.33
POITEM04098,PO01229,PROD432,67,384.23
POITEM04099,PO01229,PROD242,32,478.65
POITEM04100,PO01230,PROD385,460,368.25
POITEM04101,PO01230,PROD276,179,128.13
POITEM04102,PO01230,PROD179,142,282.68
POITEM04103,PO01230,PROD242,319,478.65
POITEM04104,PO01231,PROD139,347,185.81
POITEM04105,PO01231,PROD440,438,463.42
POITEM04106,PO01231,PROD409,426,295.02
POITEM04107,PO01231,PROD231,66,543.19
POITEM04108,PO01231,PROD498,401,707.28
POITEM04109,PO01232,PROD039,494,328.0
POITEM04110,PO01232,PROD444,110,399.53
POITEM04111,PO01232,PROD199,74,60.76
POITEM04112,PO01232,PROD117,109,169.44
POITEM04113,PO01232,PROD441,323,314.89
POITEM04114,PO01232,PROD025,432,270.8
POITEM04115,PO01233,PROD498,88,707.28
POITEM04116,PO01234,PROD479,400,554.3
POITEM04117,PO01234,PROD017,465,435.9
POITEM04118,PO01235,PROD079,214,812.58
POITEM04119,PO01236,PROD019,420,121.47
POITEM04120,PO01236,PROD197,252,622.87
POITEM04121,PO01237,PROD295,164,114.04
POITEM04122,PO01237,PROD082,454,553.44
POITEM04123,PO01237,PROD167,475,587.07
POITEM04124,PO01238,PROD254,59,529.14
POITEM04125,PO01238,PROD193,241,285.63
POITEM04126,PO01238,PROD114,328,206.92
POITEM04127,PO01238,PROD416,67,632.6
POITEM04128,PO01239,PROD106,217,129.72
POITEM04129,PO01240,PROD427,245,318.68
POITEM04130,PO01240,PROD477,101,637.64
POITEM04131,PO01240,PROD105,150,288.76
POITEM04132,PO01241,PROD086,229,796.25
POITEM04133,PO01242,PROD330,321,374.25
POITEM04134,PO01242,PROD226,26,302.07
POITEM04135,PO01243,PROD371,374,273.28
POITEM04136,PO01243,PROD388,42,392.75
POITEM04137,PO01243,PROD088,204,814.29
POITEM04138,PO01244,PROD231,137,543.19
POITEM04139,PO01244,PROD273,266,82.7
POITEM04140,PO01244,PROD027,62,397.54
POITEM04141,PO01244,PROD193,336,285.63
POITEM04142,PO01244,PROD140,451,695.21
POITEM04143,PO01245,PROD149,268,129.76
POITEM04144,PO01245,PROD436,487,483.58
POITEM04145,PO01245,PROD385,133,368.25
POITEM04146,PO01245,PROD412,55,688.71
POITEM04147,PO01245,PROD262,75,46.35
POITEM04148,PO01245,PROD319,239,39.15
POITEM04149,PO01246,PROD121,328,517.69
POITEM04150,PO01246,PROD455,209,767.23
POITEM04151,PO01246,PROD453,114,117.48
POITEM04152,PO01246,PROD290,494,96.88
POITEM04153,PO01247,PROD144,150,669.01
POITEM04154,PO01247,PROD416,22,632.6
POITEM04155,PO01247,PROD094,67,119.15
POITEM04156,PO01248,PROD431,258,243.6
POITEM04157,PO01248,PROD328,332,665.85
POITEM04158,PO01249,PROD124,209,413.86
POITEM04159,PO01249,PROD174,476,34.33
POITEM04160,PO01249,PROD270,200,123.23
POITEM04161,PO01249,PROD368,277,619.33
POITEM04162,PO01249,PROD384,350,687.48
POITEM04163,PO01250,PROD325,249,844.48
POITEM04164,PO01250,PROD288,211,740.09
POITEM04165,PO01251,PROD134,198,169.2
POITEM04166,PO01251,PROD069,395,722.01
POITEM04167,PO01252,PROD375,454,655.65
POITEM04168,PO01252,PROD394,175,789.05
POITEM04169,PO01253,PROD168,226,579.64
POITEM04170,PO01254,PROD168,491,579.64
POITEM04171,PO01254,PROD032,251,272.47
POITEM04172,PO01254,PROD414,287,649.94
POITEM04173,PO01254,PROD355,461,245.42
POITEM04174,PO01254,PROD456,348,490.07
POITEM04175,PO01255,PROD030,22,98.6
POITEM04176,PO01255,PROD389,298,539.54
POITEM04177,PO01255,PROD262,459,46.35
POITEM04178,PO01255,PROD055,226,324.06
POITEM04179,PO01255,PROD171,244,619.21
POITEM04180,PO01255,PROD272,287,456.22
POITEM04181,PO01256,PROD434,133,825.48
POITEM04182,PO01256,PROD489,367,628.21
POITEM04183,PO01256,PROD459,483,425.98
POITEM04184,PO01256,PROD309,458,467.42
POITEM04185,PO01256,PROD463,101,440.81
POITEM04186,PO01257,PROD366,348,707.17
POITEM04187,PO01258,PROD225,74,739.73
POITEM04188,PO01258,PROD461,30,132.57
POITEM04189,PO01259,PROD098,57,478.75
POITEM04190,PO01259,PROD163,430,835.86
POITEM04191,PO01260,PROD418,41,502.51
POITEM04192,PO01260,PROD093,308,388.15
POITEM04193,PO01261,PROD011,179,767.67
POITEM04194,PO01261,PROD034,433,553.63
POITEM04195,PO01261,PROD148,228,19.6
POITEM04196,PO01262,PROD364,356,28.18
POITEM04197,PO01262,PROD289,167,433.32
POITEM04198,PO01262,PROD426,56,369.19
POITEM04199,PO01262,PROD497,356,607.34
POITEM04200,PO01263,PROD272,27,456.22
POITEM04201,PO01263,PROD488,218,538.7
POITEM04202,PO01264,PROD457,322,725.46
POITEM04203,PO01265,PROD040,446,459.73
POITEM04204,PO01266,PROD052,155,368.02
POITEM04205,PO01266,PROD271,230,642.62
POITEM04206,PO01267,PROD244,346,89.5
POITEM04207,PO01267,PROD111,74,720.46
POITEM04208,PO01267,PROD498,233,707.28
POITEM04209,PO01268,PROD159,494,783.19
POITEM04210,PO01268,PROD212,44,333.53
POITEM04211,PO01269,PROD312,246,216.09
POITEM04212,PO01269,PROD467,260,338.35
POITEM04213,PO01269,PROD334,169,631.9
POITEM04214,PO01269,PROD418,46,502.51
POITEM04215,PO01270,PROD068,209,804.13
POITEM04216,PO01271,PROD005,68,497.89
POITEM04217,PO01271,PROD194,21,504.89
POITEM04218,PO01272,PROD032,71,272.47
POITEM04219,PO01272,PROD425,23,128.6
POITEM04220,PO01272,PROD011,490,767.67
POITEM04221,PO01273,PROD287,334,101.85
POITEM04222,PO01273,PROD425,41,128.6
POITEM04223,PO01273,PROD112,183,787.68
POITEM04224,PO01273,PROD448,69,776.39
POITEM04225,PO01274,PROD466,395,726.78
POITEM04226,PO01274,PROD035,213,513.23
POITEM04227,PO01275,PROD058,215,725.52
POITEM04228,PO01275,PROD003,488,313.13
POITEM04229,PO01275,PROD401,257,73.57
POITEM04230,PO01276,PROD145,61,314.36
POITEM04231,PO01276,PROD315,425,259.32
POITEM04232,PO01276,PROD157,431,65.99
POITEM04233,PO01276,PROD041,417,696.65
POITEM04234,PO01277,PROD077,97,418.0
POITEM04235,PO01277,PROD381,205,119.33
POITEM04236,PO01278,PROD480,241,732.4
POITEM04237,PO01278,PROD169,248,677.32
POITEM04238,PO01278,PROD260,94,341.22
POITEM04239,PO01278,PROD324,75,214.11
POITEM04240,PO01278,PROD198,52,145.64
POITEM04241,PO01278,PROD063,479,535.5
POITEM04242,PO01279,PROD130,219,372.25
POITEM04243,PO01279,PROD438,181,485.88
POITEM04244,PO01279,PROD155,187,109.64
POITEM04245,PO01279,PROD403,38,460.82
POITEM04246,PO01279,PROD418,100,502.51
POITEM04247,PO01279,PROD305,381,213.13
POITEM04248,PO01280,PROD469,154,690.5
POITEM04249,PO01280,PROD167,345,587.07
POITEM04250,PO01280,PROD427,288,318.68
POITEM04251,PO01280,PROD410,45,65.45
POITEM04252,PO01281,PROD002,148,804.13
POITEM04253,PO01281,PROD451,353,590.08
POITEM04254,PO01281,PROD088,412,814.29
POITEM04255,PO01281,PROD151,90,106.92
POITEM04256,PO01281,PROD073,234,483.95
POITEM04257,PO01282,PROD117,257,169.44
POITEM04258,PO01282,PROD060,342,493.98
POITEM04259,PO01282,PROD338,184,512.58
POITEM04260,PO01283,PROD079,99,812.58
POITEM04261,PO01283,PROD002,28,804.13
POITEM04262,PO01284,PROD411,27,722.17
POITEM04263,PO01284,PROD327,140,77.16
POITEM04264,PO01284,PROD067,74,768.19
POITEM04265,PO01285,PROD144,472,669.01
POITEM04266,PO01285,PROD158,105,660.16
POITEM04267,PO01285,PROD266,111,691.86
POITEM04268,PO01286,PROD315,42,259.32
POITEM04269,PO01286,PROD032,491,272.47
POITEM04270,PO01287,PROD214,463,448.24
POITEM04271,PO01287,PROD201,249,148.93
POITEM04272,PO01288,PROD324,425,214.11
POITEM04273,PO01288,PROD081,383,408.14
POITEM04274,PO01289,PROD036,425,500.54
POITEM04275,PO01289,PROD465,385,567.0
POITEM04276,PO01289,PROD327,272,77.16
POITEM04277,PO01289,PROD022,82,164.43
POITEM04278,PO01289,PROD132,232,576.63
POITEM04279,PO01290,PROD327,395,77.16
POITEM04280,PO01290,PROD258,175,268.33
POITEM04281,PO01290,PROD435,485,605.54
POITEM04282,PO01290,PROD136,228,254.26
POITEM04283,PO01291,PROD057,150,726.74
POITEM04284,PO01291,PROD177,105,207.32
POITEM04285,PO01291,PROD102,258,814.0
POITEM04286,PO01292,PROD466,414,726.78
POITEM04287,PO01292,PROD435,130,605.54
POITEM04288,PO01292,PROD238,94,59.91
POITEM04289,PO01293,PROD388,168,392.75
POITEM04290,PO01293,PROD376,85,507.07
POITEM04291,PO01293,PROD274,275,184.54
POITEM04292,PO01293,PROD324,460,214.11
POITEM04293,PO01294,PROD322,35,562.63
POITEM04294,PO01294,PROD141,388,718.98
POITEM04295,PO01294,PROD332,34,72.5
POITEM04296,PO01294,PROD031,99,825.69
POITEM04297,PO01294,PROD097,349,779.98
POITEM04298,PO01294,PROD457,71,725.46
POITEM04299,PO01294,PROD374,455,166.06
POITEM04300,PO01295,PROD388,308,392.75
POITEM04301,PO01295,PROD436,170,483.58
POITEM04302,PO01295,PROD457,203,725.46
POITEM04303,PO01296,PROD070,190,254.2
POITEM04304,PO01296,PROD128,390,304.2
POITEM04305,PO01296,PROD157,145,65.99
POITEM04306,PO01296,PROD405,131,42.4
POITEM04307,PO01296,PROD490,198,806.54
POITEM04308,PO01297,PROD397,326,41.01
POITEM04309,PO01297,PROD390,395,668.9
POITEM04310,PO01297,PROD269,411,500.47
POITEM04311,PO01298,PROD341,133,825.32
POITEM04312,PO01298,PROD003,450,313.13
POITEM04313,PO01298,PROD499,378,136.97
POITEM04314,PO01298,PROD404,334,182.61
POITEM04315,PO01299,PROD415,57,160.17
POITEM04316,PO01299,PROD326,425,44.1
POITEM04317,PO01299,PROD239,333,391.55
POITEM04318,PO01299,PROD328,59,665.85
POITEM04319,PO01299,PROD204,480,103.04
POITEM04320,PO01300,PROD449,493,743.17
POITEM04321,PO01300,PROD046,60,444.13
POITEM04322,PO01300,PROD059,202,476.49
POITEM04323,PO01301,PROD109,159,173.24
POITEM04324,PO01301,PROD036,102,500.54
POITEM04325,PO01301,PROD182,300,188.11
POITEM04326,PO01301,PROD125,57,569.18
POITEM04327,PO01301,PROD313,77,530.62
POITEM04328,PO01302,PROD193,479,285.63
POITEM04329,PO01302,PROD104,327,322.97
POITEM04330,PO01303,PROD420,405,649.28
POITEM04331,PO01303,PROD381,422,119.33
POITEM04332,PO01303,PROD311,408,547.26
POITEM04333,PO01304,PROD020,500,496.51
POITEM04334,PO01304,PROD336,329,771.31
POITEM04335,PO01305,PROD151,91,106.92
POITEM04336,PO01305,PROD114,255,206.92
POITEM04337,PO01305,PROD008,269,531.37
POITEM04338,PO01305,PROD019,135,121.47
POITEM04339,PO01306,PROD149,231,129.76
POITEM04340,PO01306,PROD075,341,492.03
POITEM04341,PO01306,PROD229,116,704.2
POITEM04342,PO01306,PROD330,303,374.25
POITEM04343,PO01307,PROD479,221,554.3
POITEM04344,PO01307,PROD085,434,577.31
POITEM04345,PO01307,PROD447,247,494.28
POITEM04346,PO01308,PROD041,402,696.65
POITEM04347,PO01309,PROD041,389,696.65
POITEM04348,PO01309,PROD142,478,808.34
POITEM04349,PO01309,PROD056,169,446.11
POITEM04350,PO01309,PROD137,88,614.65
POITEM04351,PO01309,PROD436,323,483.58
POITEM04352,PO01309,PROD494,133,405.19
POITEM04353,PO01309,PROD096,35,575.32
POITEM04354,PO01309,PROD222,426,237.21
POITEM04355,PO01310,PROD482,395,195.08
POITEM04356,PO01310,PROD102,123,814.0
POITEM04357,PO01310,PROD260,446,341.22
POITEM04358,PO01311,PROD354,446,728.91
POITEM04359,PO01311,PROD277,180,596.29
POITEM04360,PO01311,PROD372,485,340.73
POITEM04361,PO01311,PROD305,179,213.13
POITEM04362,PO01312,PROD133,169,337.84
POITEM04363,PO01312,PROD127,270,100.06
POITEM04364,PO01312,PROD286,469,584.6
POITEM04365,PO01312,PROD405,192,42.4
POITEM04366,PO01312,PROD299,88,408.79
POITEM04367,PO01313,PROD419,487,312.82
POITEM04368,PO01313,PROD311,308,547.26
POITEM04369,PO01313,PROD235,304,819.51
