shipment_item_id,shipment_id,product_id,quantity
SHIPITEM07501,SHIP02504,PROD392,115
SHIPITEM07502,SHIP02505,PROD079,142
SHIPITEM07503,SHIP02505,PROD309,50
SHIPITEM07504,SHIP02506,PROD177,67
SHIPITEM07505,SHIP02507,PROD067,148
SHIPITEM07506,SHIP02507,PROD101,73
SHIPITEM07507,SHIP02507,PROD162,137
SHIPITEM07508,SHIP02508,PROD136,74
SHIPITEM07509,SHIP02508,PROD048,80
SHIPITEM07510,SHIP02508,PROD269,75
SHIPITEM07511,SHIP02509,PROD023,52
SHIPITEM07512,SHIP02509,PROD138,83
SHIPITEM07513,SHIP02509,PROD439,91
SHIPITEM07514,SHIP02510,PROD096,119
SHIPITEM07515,SHIP02511,PROD437,46
SHIPITEM07516,SHIP02512,PROD261,45
SHIPITEM07517,SHIP02512,PROD018,61
SHIPITEM07518,SHIP02512,PROD262,143
SHIPITEM07519,SHIP02512,PROD444,14
SHIPITEM07520,SHIP02512,PROD397,122
SHIPITEM07521,SHIP02512,PROD492,75
SHIPITEM07522,SHIP02513,PROD331,16
SHIPITEM07523,SHIP02513,PROD235,64
SHIPITEM07524,SHIP02513,PROD428,39
SHIPITEM07525,SHIP02513,PROD089,26
SHIPITEM07526,SHIP02513,PROD312,115
SHIPITEM07527,SHIP02514,PROD451,121
SHIPITEM07528,SHIP02514,PROD188,65
SHIPITEM07529,SHIP02514,PROD219,53
SHIPITEM07530,SHIP02515,PROD071,117
SHIPITEM07531,SHIP02516,PROD360,111
SHIPITEM07532,SHIP02516,PROD249,89
SHIPITEM07533,SHIP02516,PROD373,130
SHIPITEM07534,SHIP02517,PROD189,14
SHIPITEM07535,SHIP02517,PROD340,94
SHIPITEM07536,SHIP02517,PROD244,9
SHIPITEM07537,SHIP02518,PROD307,7
SHIPITEM07538,SHIP02518,PROD071,99
SHIPITEM07539,SHIP02518,PROD170,135
SHIPITEM07540,SHIP02519,PROD365,89
SHIPITEM07541,SHIP02519,PROD267,21
SHIPITEM07542,SHIP02519,PROD444,122
SHIPITEM07543,SHIP02519,PROD087,17
SHIPITEM07544,SHIP02520,PROD371,42
SHIPITEM07545,SHIP02520,PROD496,101
SHIPITEM07546,SHIP02520,PROD190,121
SHIPITEM07547,SHIP02520,PROD333,70
SHIPITEM07548,SHIP02521,PROD156,50
SHIPITEM07549,SHIP02521,PROD098,38
SHIPITEM07550,SHIP02522,PROD424,7
SHIPITEM07551,SHIP02522,PROD039,52
SHIPITEM07552,SHIP02522,PROD476,131
SHIPITEM07553,SHIP02522,PROD101,58
SHIPITEM07554,SHIP02523,PROD156,78
SHIPITEM07555,SHIP02523,PROD281,7
SHIPITEM07556,SHIP02524,PROD111,81
SHIPITEM07557,SHIP02525,PROD256,39
SHIPITEM07558,SHIP02525,PROD493,133
SHIPITEM07559,SHIP02525,PROD372,23
SHIPITEM07560,SHIP02526,PROD396,72
SHIPITEM07561,SHIP02526,PROD125,124
SHIPITEM07562,SHIP02526,PROD102,119
SHIPITEM07563,SHIP02527,PROD406,72
SHIPITEM07564,SHIP02527,PROD361,78
SHIPITEM07565,SHIP02528,PROD466,43
SHIPITEM07566,SHIP02528,PROD413,91
SHIPITEM07567,SHIP02528,PROD075,99
SHIPITEM07568,SHIP02528,PROD327,83
SHIPITEM07569,SHIP02528,PROD283,147
SHIPITEM07570,SHIP02529,PROD296,146
SHIPITEM07571,SHIP02529,PROD199,131
SHIPITEM07572,SHIP02529,PROD187,116
SHIPITEM07573,SHIP02529,PROD189,69
SHIPITEM07574,SHIP02530,PROD002,117
SHIPITEM07575,SHIP02530,PROD260,28
SHIPITEM07576,SHIP02530,PROD410,18
SHIPITEM07577,SHIP02530,PROD392,113
SHIPITEM07578,SHIP02530,PROD349,42
SHIPITEM07579,SHIP02530,PROD407,61
SHIPITEM07580,SHIP02531,PROD289,32
SHIPITEM07581,SHIP02531,PROD110,134
SHIPITEM07582,SHIP02531,PROD392,52
SHIPITEM07583,SHIP02532,PROD449,78
SHIPITEM07584,SHIP02532,PROD198,87
SHIPITEM07585,SHIP02532,PROD345,107
SHIPITEM07586,SHIP02533,PROD358,7
SHIPITEM07587,SHIP02533,PROD213,52
SHIPITEM07588,SHIP02534,PROD073,85
SHIPITEM07589,SHIP02534,PROD144,25
SHIPITEM07590,SHIP02535,PROD209,41
SHIPITEM07591,SHIP02535,PROD058,122
SHIPITEM07592,SHIP02535,PROD437,62
SHIPITEM07593,SHIP02535,PROD386,79
SHIPITEM07594,SHIP02536,PROD413,84
SHIPITEM07595,SHIP02536,PROD307,81
SHIPITEM07596,SHIP02536,PROD394,24
SHIPITEM07597,SHIP02536,PROD337,147
SHIPITEM07598,SHIP02537,PROD165,75
SHIPITEM07599,SHIP02538,PROD479,94
SHIPITEM07600,SHIP02538,PROD021,74
SHIPITEM07601,SHIP02538,PROD189,80
SHIPITEM07602,SHIP02538,PROD242,26
SHIPITEM07603,SHIP02539,PROD306,92
SHIPITEM07604,SHIP02539,PROD063,8
SHIPITEM07605,SHIP02540,PROD035,100
SHIPITEM07606,SHIP02540,PROD380,148
SHIPITEM07607,SHIP02540,PROD279,117
SHIPITEM07608,SHIP02540,PROD379,101
SHIPITEM07609,SHIP02541,PROD162,138
SHIPITEM07610,SHIP02541,PROD181,33
SHIPITEM07611,SHIP02541,PROD003,84
SHIPITEM07612,SHIP02542,PROD217,100
SHIPITEM07613,SHIP02542,PROD310,124
SHIPITEM07614,SHIP02542,PROD289,76
SHIPITEM07615,SHIP02542,PROD061,146
SHIPITEM07616,SHIP02543,PROD374,114
SHIPITEM07617,SHIP02543,PROD259,16
SHIPITEM07618,SHIP02544,PROD420,136
SHIPITEM07619,SHIP02544,PROD255,41
SHIPITEM07620,SHIP02544,PROD373,46
SHIPITEM07621,SHIP02545,PROD122,84
SHIPITEM07622,SHIP02546,PROD463,87
SHIPITEM07623,SHIP02546,PROD309,48
SHIPITEM07624,SHIP02546,PROD231,47
SHIPITEM07625,SHIP02546,PROD259,134
SHIPITEM07626,SHIP02546,PROD152,21
SHIPITEM07627,SHIP02546,PROD235,99
SHIPITEM07628,SHIP02547,PROD428,81
SHIPITEM07629,SHIP02547,PROD327,64
SHIPITEM07630,SHIP02548,PROD162,39
SHIPITEM07631,SHIP02548,PROD412,13
SHIPITEM07632,SHIP02548,PROD466,74
SHIPITEM07633,SHIP02548,PROD372,57
SHIPITEM07634,SHIP02549,PROD072,111
SHIPITEM07635,SHIP02549,PROD427,63
SHIPITEM07636,SHIP02550,PROD308,127
SHIPITEM07637,SHIP02551,PROD157,137
SHIPITEM07638,SHIP02551,PROD200,97
SHIPITEM07639,SHIP02551,PROD322,135
SHIPITEM07640,SHIP02552,PROD493,87
SHIPITEM07641,SHIP02552,PROD016,125
SHIPITEM07642,SHIP02552,PROD190,98
SHIPITEM07643,SHIP02552,PROD009,125
SHIPITEM07644,SHIP02553,PROD419,26
SHIPITEM07645,SHIP02553,PROD292,141
SHIPITEM07646,SHIP02554,PROD131,69
SHIPITEM07647,SHIP02554,PROD021,110
SHIPITEM07648,SHIP02554,PROD177,96
SHIPITEM07649,SHIP02554,PROD144,49
SHIPITEM07650,SHIP02554,PROD257,25
SHIPITEM07651,SHIP02554,PROD431,141
SHIPITEM07652,SHIP02555,PROD027,55
SHIPITEM07653,SHIP02555,PROD188,17
SHIPITEM07654,SHIP02555,PROD280,118
SHIPITEM07655,SHIP02556,PROD421,69
SHIPITEM07656,SHIP02556,PROD001,39
SHIPITEM07657,SHIP02556,PROD463,107
SHIPITEM07658,SHIP02556,PROD163,11
SHIPITEM07659,SHIP02557,PROD362,128
SHIPITEM07660,SHIP02557,PROD062,63
SHIPITEM07661,SHIP02557,PROD048,133
SHIPITEM07662,SHIP02558,PROD231,110
SHIPITEM07663,SHIP02558,PROD135,148
SHIPITEM07664,SHIP02558,PROD128,83
SHIPITEM07665,SHIP02558,PROD366,143
SHIPITEM07666,SHIP02559,PROD123,82
SHIPITEM07667,SHIP02559,PROD484,40
SHIPITEM07668,SHIP02560,PROD163,11
SHIPITEM07669,SHIP02560,PROD382,100
SHIPITEM07670,SHIP02560,PROD013,132
SHIPITEM07671,SHIP02560,PROD142,33
SHIPITEM07672,SHIP02560,PROD157,18
SHIPITEM07673,SHIP02560,PROD357,115
SHIPITEM07674,SHIP02561,PROD002,31
SHIPITEM07675,SHIP02561,PROD059,18
SHIPITEM07676,SHIP02562,PROD483,134
SHIPITEM07677,SHIP02562,PROD476,110
SHIPITEM07678,SHIP02563,PROD202,46
SHIPITEM07679,SHIP02563,PROD001,85
SHIPITEM07680,SHIP02563,PROD070,16
SHIPITEM07681,SHIP02563,PROD330,47
SHIPITEM07682,SHIP02564,PROD316,133
SHIPITEM07683,SHIP02564,PROD278,88
SHIPITEM07684,SHIP02565,PROD072,39
SHIPITEM07685,SHIP02565,PROD265,130
SHIPITEM07686,SHIP02565,PROD398,15
SHIPITEM07687,SHIP02566,PROD192,149
SHIPITEM07688,SHIP02567,PROD455,16
SHIPITEM07689,SHIP02567,PROD208,51
SHIPITEM07690,SHIP02567,PROD476,120
SHIPITEM07691,SHIP02567,PROD003,33
SHIPITEM07692,SHIP02567,PROD129,141
SHIPITEM07693,SHIP02568,PROD008,7
SHIPITEM07694,SHIP02568,PROD406,17
SHIPITEM07695,SHIP02568,PROD060,136
SHIPITEM07696,SHIP02569,PROD076,71
SHIPITEM07697,SHIP02569,PROD176,14
SHIPITEM07698,SHIP02570,PROD343,33
SHIPITEM07699,SHIP02570,PROD457,146
SHIPITEM07700,SHIP02571,PROD142,85
SHIPITEM07701,SHIP02572,PROD154,134
SHIPITEM07702,SHIP02572,PROD227,121
SHIPITEM07703,SHIP02573,PROD037,108
SHIPITEM07704,SHIP02573,PROD043,25
SHIPITEM07705,SHIP02574,PROD196,116
SHIPITEM07706,SHIP02574,PROD202,115
SHIPITEM07707,SHIP02574,PROD344,62
SHIPITEM07708,SHIP02574,PROD322,25
SHIPITEM07709,SHIP02574,PROD111,136
SHIPITEM07710,SHIP02574,PROD095,143
SHIPITEM07711,SHIP02575,PROD421,122
SHIPITEM07712,SHIP02575,PROD329,102
SHIPITEM07713,SHIP02576,PROD190,138
SHIPITEM07714,SHIP02577,PROD202,51
SHIPITEM07715,SHIP02577,PROD221,114
SHIPITEM07716,SHIP02577,PROD455,62
SHIPITEM07717,SHIP02578,PROD355,135
SHIPITEM07718,SHIP02579,PROD016,33
SHIPITEM07719,SHIP02579,PROD424,110
SHIPITEM07720,SHIP02579,PROD178,142
SHIPITEM07721,SHIP02579,PROD137,55
SHIPITEM07722,SHIP02580,PROD059,83
SHIPITEM07723,SHIP02580,PROD343,124
SHIPITEM07724,SHIP02580,PROD368,50
SHIPITEM07725,SHIP02581,PROD444,45
SHIPITEM07726,SHIP02581,PROD098,120
SHIPITEM07727,SHIP02582,PROD143,80
SHIPITEM07728,SHIP02582,PROD005,28
SHIPITEM07729,SHIP02582,PROD087,49
SHIPITEM07730,SHIP02582,PROD249,69
SHIPITEM07731,SHIP02583,PROD170,140
SHIPITEM07732,SHIP02584,PROD383,8
SHIPITEM07733,SHIP02584,PROD244,71
SHIPITEM07734,SHIP02584,PROD313,43
SHIPITEM07735,SHIP02584,PROD431,103
SHIPITEM07736,SHIP02585,PROD348,67
SHIPITEM07737,SHIP02586,PROD158,138
SHIPITEM07738,SHIP02586,PROD321,97
SHIPITEM07739,SHIP02587,PROD490,85
SHIPITEM07740,SHIP02587,PROD075,136
SHIPITEM07741,SHIP02587,PROD312,6
SHIPITEM07742,SHIP02588,PROD014,48
SHIPITEM07743,SHIP02588,PROD057,128
SHIPITEM07744,SHIP02588,PROD117,106
SHIPITEM07745,SHIP02588,PROD380,136
SHIPITEM07746,SHIP02589,PROD208,45
SHIPITEM07747,SHIP02589,PROD165,24
SHIPITEM07748,SHIP02589,PROD324,27
SHIPITEM07749,SHIP02590,PROD006,19
SHIPITEM07750,SHIP02590,PROD086,86
SHIPITEM07751,SHIP02590,PROD257,149
SHIPITEM07752,SHIP02590,PROD058,59
SHIPITEM07753,SHIP02591,PROD194,36
SHIPITEM07754,SHIP02591,PROD160,101
SHIPITEM07755,SHIP02591,PROD411,132
SHIPITEM07756,SHIP02592,PROD043,149
SHIPITEM07757,SHIP02592,PROD155,52
SHIPITEM07758,SHIP02593,PROD408,53
SHIPITEM07759,SHIP02593,PROD240,75
SHIPITEM07760,SHIP02593,PROD263,5
SHIPITEM07761,SHIP02594,PROD069,8
SHIPITEM07762,SHIP02594,PROD180,38
SHIPITEM07763,SHIP02595,PROD478,60
SHIPITEM07764,SHIP02595,PROD174,19
SHIPITEM07765,SHIP02596,PROD140,42
SHIPITEM07766,SHIP02596,PROD101,28
SHIPITEM07767,SHIP02596,PROD261,67
SHIPITEM07768,SHIP02597,PROD423,28
SHIPITEM07769,SHIP02597,PROD140,35
SHIPITEM07770,SHIP02597,PROD440,136
SHIPITEM07771,SHIP02598,PROD240,54
SHIPITEM07772,SHIP02598,PROD140,64
SHIPITEM07773,SHIP02598,PROD090,26
SHIPITEM07774,SHIP02598,PROD487,124
SHIPITEM07775,SHIP02599,PROD222,34
SHIPITEM07776,SHIP02599,PROD102,34
SHIPITEM07777,SHIP02599,PROD438,97
SHIPITEM07778,SHIP02600,PROD179,82
SHIPITEM07779,SHIP02600,PROD322,24
SHIPITEM07780,SHIP02600,PROD185,122
SHIPITEM07781,SHIP02601,PROD176,105
SHIPITEM07782,SHIP02601,PROD467,65
SHIPITEM07783,SHIP02601,PROD253,72
SHIPITEM07784,SHIP02602,PROD192,114
SHIPITEM07785,SHIP02602,PROD115,73
SHIPITEM07786,SHIP02602,PROD057,12
SHIPITEM07787,SHIP02603,PROD119,18
SHIPITEM07788,SHIP02603,PROD294,73
SHIPITEM07789,SHIP02603,PROD112,99
SHIPITEM07790,SHIP02604,PROD050,147
SHIPITEM07791,SHIP02604,PROD345,114
SHIPITEM07792,SHIP02604,PROD065,10
SHIPITEM07793,SHIP02604,PROD315,68
SHIPITEM07794,SHIP02605,PROD015,71
SHIPITEM07795,SHIP02605,PROD438,44
SHIPITEM07796,SHIP02605,PROD172,86
SHIPITEM07797,SHIP02606,PROD326,11
SHIPITEM07798,SHIP02607,PROD089,30
SHIPITEM07799,SHIP02608,PROD264,130
SHIPITEM07800,SHIP02608,PROD288,44
SHIPITEM07801,SHIP02608,PROD336,143
SHIPITEM07802,SHIP02608,PROD462,121
SHIPITEM07803,SHIP02609,PROD005,57
SHIPITEM07804,SHIP02609,PROD025,25
SHIPITEM07805,SHIP02610,PROD446,136
SHIPITEM07806,SHIP02610,PROD146,64
SHIPITEM07807,SHIP02611,PROD317,145
SHIPITEM07808,SHIP02611,PROD193,58
SHIPITEM07809,SHIP02611,PROD252,42
SHIPITEM07810,SHIP02611,PROD058,60
SHIPITEM07811,SHIP02612,PROD037,91
SHIPITEM07812,SHIP02612,PROD175,150
SHIPITEM07813,SHIP02613,PROD304,64
SHIPITEM07814,SHIP02613,PROD444,32
SHIPITEM07815,SHIP02613,PROD322,91
SHIPITEM07816,SHIP02614,PROD183,144
SHIPITEM07817,SHIP02614,PROD357,90
SHIPITEM07818,SHIP02614,PROD048,15
SHIPITEM07819,SHIP02615,PROD403,30
SHIPITEM07820,SHIP02615,PROD065,17
SHIPITEM07821,SHIP02615,PROD084,147
SHIPITEM07822,SHIP02615,PROD261,33
SHIPITEM07823,SHIP02616,PROD455,17
SHIPITEM07824,SHIP02616,PROD265,15
SHIPITEM07825,SHIP02616,PROD308,17
SHIPITEM07826,SHIP02616,PROD287,61
SHIPITEM07827,SHIP02616,PROD171,140
SHIPITEM07828,SHIP02617,PROD052,37
SHIPITEM07829,SHIP02617,PROD382,13
SHIPITEM07830,SHIP02617,PROD114,64
SHIPITEM07831,SHIP02618,PROD098,149
SHIPITEM07832,SHIP02618,PROD117,107
SHIPITEM07833,SHIP02618,PROD253,23
SHIPITEM07834,SHIP02618,PROD142,48
SHIPITEM07835,SHIP02619,PROD068,125
SHIPITEM07836,SHIP02619,PROD406,68
SHIPITEM07837,SHIP02619,PROD372,78
SHIPITEM07838,SHIP02619,PROD258,79
SHIPITEM07839,SHIP02619,PROD031,114
SHIPITEM07840,SHIP02619,PROD474,101
SHIPITEM07841,SHIP02620,PROD025,60
SHIPITEM07842,SHIP02620,PROD081,25
SHIPITEM07843,SHIP02621,PROD375,134
SHIPITEM07844,SHIP02621,PROD426,20
SHIPITEM07845,SHIP02621,PROD327,74
SHIPITEM07846,SHIP02621,PROD384,73
SHIPITEM07847,SHIP02622,PROD295,69
SHIPITEM07848,SHIP02622,PROD457,48
SHIPITEM07849,SHIP02622,PROD042,60
SHIPITEM07850,SHIP02622,PROD451,89
SHIPITEM07851,SHIP02622,PROD310,45
SHIPITEM07852,SHIP02623,PROD406,84
SHIPITEM07853,SHIP02623,PROD028,150
SHIPITEM07854,SHIP02623,PROD405,130
SHIPITEM07855,SHIP02624,PROD394,76
SHIPITEM07856,SHIP02624,PROD024,61
SHIPITEM07857,SHIP02624,PROD055,5
SHIPITEM07858,SHIP02624,PROD153,30
SHIPITEM07859,SHIP02624,PROD473,31
SHIPITEM07860,SHIP02624,PROD463,22
SHIPITEM07861,SHIP02625,PROD404,23
SHIPITEM07862,SHIP02625,PROD177,19
SHIPITEM07863,SHIP02625,PROD453,126
SHIPITEM07864,SHIP02625,PROD054,85
SHIPITEM07865,SHIP02625,PROD071,67
SHIPITEM07866,SHIP02626,PROD348,80
SHIPITEM07867,SHIP02626,PROD492,47
SHIPITEM07868,SHIP02627,PROD108,100
SHIPITEM07869,SHIP02627,PROD476,141
SHIPITEM07870,SHIP02627,PROD393,72
SHIPITEM07871,SHIP02627,PROD246,29
SHIPITEM07872,SHIP02627,PROD179,37
SHIPITEM07873,SHIP02628,PROD423,83
SHIPITEM07874,SHIP02628,PROD159,150
SHIPITEM07875,SHIP02628,PROD094,25
SHIPITEM07876,SHIP02629,PROD205,80
SHIPITEM07877,SHIP02629,PROD059,108
SHIPITEM07878,SHIP02629,PROD260,87
SHIPITEM07879,SHIP02630,PROD376,62
SHIPITEM07880,SHIP02630,PROD226,146
SHIPITEM07881,SHIP02631,PROD495,50
SHIPITEM07882,SHIP02631,PROD219,125
SHIPITEM07883,SHIP02631,PROD061,41
SHIPITEM07884,SHIP02631,PROD498,81
SHIPITEM07885,SHIP02632,PROD034,10
SHIPITEM07886,SHIP02632,PROD423,119
SHIPITEM07887,SHIP02632,PROD165,35
SHIPITEM07888,SHIP02633,PROD075,26
SHIPITEM07889,SHIP02633,PROD397,76
SHIPITEM07890,SHIP02633,PROD390,101
SHIPITEM07891,SHIP02633,PROD061,123
SHIPITEM07892,SHIP02633,PROD459,86
SHIPITEM07893,SHIP02633,PROD250,58
SHIPITEM07894,SHIP02633,PROD058,13
SHIPITEM07895,SHIP02634,PROD170,31
SHIPITEM07896,SHIP02634,PROD182,75
SHIPITEM07897,SHIP02634,PROD230,67
SHIPITEM07898,SHIP02634,PROD378,10
SHIPITEM07899,SHIP02634,PROD019,42
SHIPITEM07900,SHIP02635,PROD335,135
SHIPITEM07901,SHIP02635,PROD318,37
SHIPITEM07902,SHIP02635,PROD337,75
SHIPITEM07903,SHIP02635,PROD472,75
SHIPITEM07904,SHIP02635,PROD293,7
SHIPITEM07905,SHIP02635,PROD064,76
SHIPITEM07906,SHIP02636,PROD066,11
SHIPITEM07907,SHIP02636,PROD130,15
SHIPITEM07908,SHIP02636,PROD087,89
SHIPITEM07909,SHIP02637,PROD465,124
SHIPITEM07910,SHIP02637,PROD151,109
SHIPITEM07911,SHIP02637,PROD065,126
SHIPITEM07912,SHIP02638,PROD370,58
SHIPITEM07913,SHIP02638,PROD118,36
SHIPITEM07914,SHIP02639,PROD044,124
SHIPITEM07915,SHIP02639,PROD451,75
SHIPITEM07916,SHIP02639,PROD089,26
SHIPITEM07917,SHIP02640,PROD364,99
SHIPITEM07918,SHIP02640,PROD171,30
SHIPITEM07919,SHIP02641,PROD310,43
SHIPITEM07920,SHIP02641,PROD240,22
SHIPITEM07921,SHIP02641,PROD468,108
SHIPITEM07922,SHIP02642,PROD113,76
SHIPITEM07923,SHIP02642,PROD477,111
SHIPITEM07924,SHIP02642,PROD442,27
SHIPITEM07925,SHIP02643,PROD281,133
SHIPITEM07926,SHIP02643,PROD232,52
SHIPITEM07927,SHIP02643,PROD321,19
SHIPITEM07928,SHIP02643,PROD366,125
SHIPITEM07929,SHIP02643,PROD431,89
SHIPITEM07930,SHIP02644,PROD256,125
SHIPITEM07931,SHIP02644,PROD174,9
SHIPITEM07932,SHIP02645,PROD273,123
SHIPITEM07933,SHIP02645,PROD347,25
SHIPITEM07934,SHIP02645,PROD104,86
SHIPITEM07935,SHIP02645,PROD453,58
SHIPITEM07936,SHIP02646,PROD098,33
SHIPITEM07937,SHIP02646,PROD348,129
SHIPITEM07938,SHIP02647,PROD368,122
SHIPITEM07939,SHIP02647,PROD493,69
SHIPITEM07940,SHIP02647,PROD210,62
SHIPITEM07941,SHIP02648,PROD377,143
SHIPITEM07942,SHIP02649,PROD436,80
SHIPITEM07943,SHIP02649,PROD215,132
SHIPITEM07944,SHIP02649,PROD233,86
SHIPITEM07945,SHIP02649,PROD115,53
SHIPITEM07946,SHIP02650,PROD357,25
SHIPITEM07947,SHIP02650,PROD434,113
SHIPITEM07948,SHIP02651,PROD174,101
SHIPITEM07949,SHIP02651,PROD378,10
SHIPITEM07950,SHIP02652,PROD240,75
SHIPITEM07951,SHIP02652,PROD374,31
SHIPITEM07952,SHIP02652,PROD353,100
SHIPITEM07953,SHIP02652,PROD189,121
SHIPITEM07954,SHIP02653,PROD078,148
SHIPITEM07955,SHIP02654,PROD359,117
SHIPITEM07956,SHIP02654,PROD281,139
SHIPITEM07957,SHIP02654,PROD087,133
SHIPITEM07958,SHIP02654,PROD031,113
SHIPITEM07959,SHIP02654,PROD318,37
SHIPITEM07960,SHIP02655,PROD438,35
SHIPITEM07961,SHIP02655,PROD142,62
SHIPITEM07962,SHIP02655,PROD372,44
SHIPITEM07963,SHIP02655,PROD092,147
SHIPITEM07964,SHIP02655,PROD077,112
SHIPITEM07965,SHIP02656,PROD462,47
SHIPITEM07966,SHIP02656,PROD255,88
SHIPITEM07967,SHIP02656,PROD112,150
SHIPITEM07968,SHIP02657,PROD027,67
SHIPITEM07969,SHIP02657,PROD313,77
SHIPITEM07970,SHIP02657,PROD296,131
SHIPITEM07971,SHIP02658,PROD493,82
SHIPITEM07972,SHIP02658,PROD311,71
SHIPITEM07973,SHIP02658,PROD126,66
SHIPITEM07974,SHIP02659,PROD453,30
SHIPITEM07975,SHIP02659,PROD440,70
SHIPITEM07976,SHIP02660,PROD038,10
SHIPITEM07977,SHIP02660,PROD225,32
SHIPITEM07978,SHIP02660,PROD233,130
SHIPITEM07979,SHIP02661,PROD300,86
SHIPITEM07980,SHIP02661,PROD135,18
SHIPITEM07981,SHIP02661,PROD290,100
SHIPITEM07982,SHIP02662,PROD473,118
SHIPITEM07983,SHIP02662,PROD123,111
SHIPITEM07984,SHIP02662,PROD221,147
SHIPITEM07985,SHIP02662,PROD344,46
SHIPITEM07986,SHIP02662,PROD008,115
SHIPITEM07987,SHIP02663,PROD258,150
SHIPITEM07988,SHIP02663,PROD431,116
SHIPITEM07989,SHIP02663,PROD368,69
SHIPITEM07990,SHIP02663,PROD440,110
SHIPITEM07991,SHIP02663,PROD167,98
SHIPITEM07992,SHIP02664,PROD444,42
SHIPITEM07993,SHIP02664,PROD248,78
SHIPITEM07994,SHIP02665,PROD202,76
SHIPITEM07995,SHIP02665,PROD167,113
SHIPITEM07996,SHIP02665,PROD492,77
SHIPITEM07997,SHIP02666,PROD300,60
SHIPITEM07998,SHIP02666,PROD241,6
SHIPITEM07999,SHIP02666,PROD352,117
SHIPITEM08000,SHIP02667,PROD204,97
SHIPITEM08001,SHIP02667,PROD210,46
SHIPITEM08002,SHIP02667,PROD214,39
SHIPITEM08003,SHIP02667,PROD031,110
SHIPITEM08004,SHIP02668,PROD154,55
SHIPITEM08005,SHIP02668,PROD249,10
SHIPITEM08006,SHIP02668,PROD058,89
SHIPITEM08007,SHIP02669,PROD014,149
SHIPITEM08008,SHIP02669,PROD489,21
SHIPITEM08009,SHIP02670,PROD455,8
SHIPITEM08010,SHIP02671,PROD152,32
SHIPITEM08011,SHIP02671,PROD262,10
SHIPITEM08012,SHIP02671,PROD312,46
SHIPITEM08013,SHIP02672,PROD376,27
SHIPITEM08014,SHIP02672,PROD015,85
SHIPITEM08015,SHIP02672,PROD450,85
SHIPITEM08016,SHIP02672,PROD302,141
SHIPITEM08017,SHIP02673,PROD111,121
SHIPITEM08018,SHIP02673,PROD119,5
SHIPITEM08019,SHIP02674,PROD100,86
SHIPITEM08020,SHIP02675,PROD244,22
SHIPITEM08021,SHIP02675,PROD241,61
SHIPITEM08022,SHIP02675,PROD025,43
SHIPITEM08023,SHIP02675,PROD110,134
SHIPITEM08024,SHIP02675,PROD208,134
SHIPITEM08025,SHIP02676,PROD452,86
SHIPITEM08026,SHIP02676,PROD071,124
SHIPITEM08027,SHIP02677,PROD179,51
SHIPITEM08028,SHIP02677,PROD477,108
SHIPITEM08029,SHIP02678,PROD255,130
SHIPITEM08030,SHIP02678,PROD472,91
SHIPITEM08031,SHIP02679,PROD483,35
SHIPITEM08032,SHIP02679,PROD236,111
SHIPITEM08033,SHIP02679,PROD047,139
SHIPITEM08034,SHIP02679,PROD392,73
SHIPITEM08035,SHIP02680,PROD286,101
SHIPITEM08036,SHIP02680,PROD473,60
SHIPITEM08037,SHIP02680,PROD088,84
SHIPITEM08038,SHIP02681,PROD487,15
SHIPITEM08039,SHIP02682,PROD403,74
SHIPITEM08040,SHIP02682,PROD399,149
SHIPITEM08041,SHIP02682,PROD330,19
SHIPITEM08042,SHIP02682,PROD499,75
SHIPITEM08043,SHIP02682,PROD345,91
SHIPITEM08044,SHIP02683,PROD131,33
SHIPITEM08045,SHIP02684,PROD316,141
SHIPITEM08046,SHIP02685,PROD293,9
SHIPITEM08047,SHIP02686,PROD050,131
SHIPITEM08048,SHIP02686,PROD103,54
SHIPITEM08049,SHIP02687,PROD196,100
SHIPITEM08050,SHIP02687,PROD218,135
SHIPITEM08051,SHIP02688,PROD242,6
SHIPITEM08052,SHIP02689,PROD114,32
SHIPITEM08053,SHIP02690,PROD424,16
SHIPITEM08054,SHIP02690,PROD144,131
SHIPITEM08055,SHIP02690,PROD319,94
SHIPITEM08056,SHIP02690,PROD254,29
SHIPITEM08057,SHIP02691,PROD254,20
SHIPITEM08058,SHIP02691,PROD159,19
SHIPITEM08059,SHIP02692,PROD129,111
SHIPITEM08060,SHIP02692,PROD375,12
SHIPITEM08061,SHIP02692,PROD049,121
SHIPITEM08062,SHIP02693,PROD185,74
SHIPITEM08063,SHIP02693,PROD024,126
SHIPITEM08064,SHIP02694,PROD198,143
SHIPITEM08065,SHIP02694,PROD352,47
SHIPITEM08066,SHIP02694,PROD216,81
SHIPITEM08067,SHIP02694,PROD054,17
SHIPITEM08068,SHIP02694,PROD095,138
SHIPITEM08069,SHIP02695,PROD485,38
SHIPITEM08070,SHIP02695,PROD387,118
SHIPITEM08071,SHIP02696,PROD160,16
SHIPITEM08072,SHIP02696,PROD256,141
SHIPITEM08073,SHIP02697,PROD294,109
SHIPITEM08074,SHIP02697,PROD042,10
SHIPITEM08075,SHIP02698,PROD078,97
SHIPITEM08076,SHIP02698,PROD246,141
SHIPITEM08077,SHIP02698,PROD357,132
SHIPITEM08078,SHIP02698,PROD469,70
SHIPITEM08079,SHIP02699,PROD006,14
SHIPITEM08080,SHIP02699,PROD184,73
SHIPITEM08081,SHIP02699,PROD024,60
SHIPITEM08082,SHIP02699,PROD016,104
