so_item_id,sales_order_id,product_id,quantity,selling_price
SOITEM07187,SO02391,PROD489,103,924.46
SOITEM07188,SO02392,PROD367,68,698.04
SOITEM07189,SO02392,PROD054,91,1320.94
SOITEM07190,SO02392,PROD401,5,127.69
SOITEM07191,SO02393,PROD401,50,127.69
SOITEM07192,SO02393,PROD388,91,793.41
SOITEM07193,SO02394,PROD410,18,97.05
SOITEM07194,SO02395,PROD425,94,237.61
SOITEM07195,SO02395,PROD106,127,222.41
SOITEM07196,SO02396,PROD421,42,1053.38
SOITEM07197,SO02396,PROD322,16,975.89
SOITEM07198,SO02396,PROD307,93,224.9
SOITEM07199,SO02396,PROD282,83,267.32
SOITEM07200,SO02397,PROD092,29,392.62
SOITEM07201,SO02397,PROD315,50,477.79
SOITEM07202,SO02398,PROD057,90,1187.66
SOITEM07203,SO02398,PROD322,145,975.89
SOITEM07204,SO02398,PROD206,20,1118.26
SOITEM07205,SO02398,PROD318,20,738.15
SOITEM07206,SO02399,PROD390,24,979.43
SOITEM07207,SO02399,PROD351,114,407.92
SOITEM07208,SO02400,PROD470,42,973.75
SOITEM07209,SO02400,PROD033,32,811.2
SOITEM07210,SO02400,PROD087,40,382.43
SOITEM07211,SO02401,PROD409,130,578.39
SOITEM07212,SO02402,PROD416,136,1288.06
SOITEM07213,SO02402,PROD160,78,746.32
SOITEM07214,SO02403,PROD332,134,138.49
SOITEM07215,SO02403,PROD210,8,1031.08
SOITEM07216,SO02404,PROD289,124,686.66
SOITEM07217,SO02404,PROD054,148,1320.94
SOITEM07218,SO02404,PROD112,28,1586.71
SOITEM07219,SO02404,PROD192,60,1361.16
SOITEM07220,SO02404,PROD339,125,804.84
SOITEM07221,SO02405,PROD404,125,314.33
SOITEM07222,SO02405,PROD041,10,1345.28
SOITEM07223,SO02405,PROD163,150,1343.1
SOITEM07224,SO02406,PROD388,6,793.41
SOITEM07225,SO02406,PROD137,92,1053.76
SOITEM07226,SO02406,PROD207,142,764.66
SOITEM07227,SO02406,PROD409,149,578.39
SOITEM07228,SO02407,PROD345,129,782.66
SOITEM07229,SO02407,PROD153,110,1158.97
SOITEM07230,SO02407,PROD425,32,237.61
SOITEM07231,SO02407,PROD149,78,175.78
SOITEM07232,SO02408,PROD007,20,139.72
SOITEM07233,SO02408,PROD178,25,251.85
SOITEM07234,SO02409,PROD052,99,594.73
SOITEM07235,SO02409,PROD426,121,546.15
SOITEM07236,SO02409,PROD309,85,656.43
SOITEM07237,SO02409,PROD157,70,122.44
SOITEM07238,SO02410,PROD162,136,28.52
SOITEM07239,SO02410,PROD190,124,1394.38
SOITEM07240,SO02411,PROD002,98,1680.23
SOITEM07241,SO02411,PROD180,42,941.04
SOITEM07242,SO02411,PROD420,76,932.93
SOITEM07243,SO02412,PROD330,88,717.97
SOITEM07244,SO02412,PROD444,83,692.28
SOITEM07245,SO02412,PROD045,7,157.89
SOITEM07246,SO02413,PROD089,54,708.42
SOITEM07247,SO02414,PROD231,45,1048.32
SOITEM07248,SO02415,PROD115,99,1294.8
SOITEM07249,SO02415,PROD181,86,994.75
SOITEM07250,SO02415,PROD141,121,1138.72
SOITEM07251,SO02415,PROD407,52,1046.72
SOITEM07252,SO02416,PROD192,7,1361.16
SOITEM07253,SO02416,PROD416,17,1288.06
SOITEM07254,SO02416,PROD464,44,1205.08
SOITEM07255,SO02416,PROD424,68,446.5
SOITEM07256,SO02416,PROD172,12,415.49
SOITEM07257,SO02416,PROD339,123,804.84
SOITEM07258,SO02417,PROD234,142,929.92
SOITEM07259,SO02418,PROD041,134,1345.28
SOITEM07260,SO02418,PROD294,40,442.63
SOITEM07261,SO02419,PROD138,18,995.03
SOITEM07262,SO02419,PROD022,150,225.56
SOITEM07263,SO02419,PROD215,83,846.19
SOITEM07264,SO02419,PROD066,61,147.63
SOITEM07265,SO02420,PROD424,9,446.5
SOITEM07266,SO02420,PROD120,32,158.19
SOITEM07267,SO02421,PROD057,22,1187.66
SOITEM07268,SO02421,PROD408,67,1109.12
SOITEM07269,SO02422,PROD307,146,224.9
SOITEM07270,SO02422,PROD276,109,254.24
SOITEM07271,SO02423,PROD214,128,759.99
SOITEM07272,SO02423,PROD272,56,659.27
SOITEM07273,SO02423,PROD208,75,1030.06
SOITEM07274,SO02424,PROD123,27,471.66
SOITEM07275,SO02424,PROD462,51,334.33
SOITEM07276,SO02425,PROD008,70,1090.21
SOITEM07277,SO02426,PROD467,19,642.67
SOITEM07278,SO02426,PROD163,73,1343.1
SOITEM07279,SO02426,PROD215,65,846.19
SOITEM07280,SO02426,PROD293,110,921.24
SOITEM07281,SO02427,PROD376,102,736.67
SOITEM07282,SO02427,PROD131,71,582.87
SOITEM07283,SO02427,PROD132,82,1113.2
SOITEM07284,SO02427,PROD371,40,548.86
SOITEM07285,SO02428,PROD211,16,1148.88
SOITEM07286,SO02428,PROD227,97,977.2
SOITEM07287,SO02428,PROD008,58,1090.21
SOITEM07288,SO02429,PROD210,27,1031.08
SOITEM07289,SO02429,PROD397,91,72.85
SOITEM07290,SO02430,PROD053,13,626.38
SOITEM07291,SO02431,PROD477,107,1211.96
SOITEM07292,SO02431,PROD220,63,822.57
SOITEM07293,SO02431,PROD134,141,332.59
SOITEM07294,SO02432,PROD265,84,1219.88
SOITEM07295,SO02433,PROD132,129,1113.2
SOITEM07296,SO02433,PROD378,16,153.55
SOITEM07297,SO02434,PROD253,90,874.11
SOITEM07298,SO02434,PROD490,73,1641.02
SOITEM07299,SO02434,PROD329,33,344.07
SOITEM07300,SO02434,PROD113,115,216.05
SOITEM07301,SO02434,PROD167,67,1146.21
SOITEM07302,SO02434,PROD260,31,685.07
SOITEM07303,SO02434,PROD032,135,445.25
SOITEM07304,SO02435,PROD020,5,710.42
SOITEM07305,SO02435,PROD392,110,1608.86
SOITEM07306,SO02436,PROD172,53,415.49
SOITEM07307,SO02437,PROD471,111,434.22
SOITEM07308,SO02437,PROD013,128,1004.23
SOITEM07309,SO02437,PROD363,78,790.74
SOITEM07310,SO02438,PROD485,142,1226.75
SOITEM07311,SO02438,PROD417,150,1285.07
SOITEM07312,SO02438,PROD229,19,1354.19
SOITEM07313,SO02438,PROD315,56,477.79
SOITEM07314,SO02439,PROD452,65,614.75
SOITEM07315,SO02439,PROD304,128,340.83
SOITEM07316,SO02440,PROD398,30,1174.48
SOITEM07317,SO02440,PROD111,39,1295.51
SOITEM07318,SO02440,PROD360,27,17.56
SOITEM07319,SO02440,PROD001,122,1065.76
SOITEM07320,SO02441,PROD302,87,268.83
SOITEM07321,SO02442,PROD106,34,222.41
SOITEM07322,SO02442,PROD131,20,582.87
SOITEM07323,SO02443,PROD061,104,862.09
SOITEM07324,SO02443,PROD461,150,210.86
SOITEM07325,SO02444,PROD473,59,352.49
SOITEM07326,SO02444,PROD452,111,614.75
SOITEM07327,SO02444,PROD489,24,924.46
SOITEM07328,SO02444,PROD171,19,1035.14
SOITEM07329,SO02445,PROD447,128,972.98
SOITEM07330,SO02445,PROD302,6,268.83
SOITEM07331,SO02445,PROD194,52,956.58
SOITEM07332,SO02446,PROD434,125,1571.95
SOITEM07333,SO02446,PROD067,128,1491.41
SOITEM07334,SO02446,PROD244,67,128.7
SOITEM07335,SO02446,PROD413,45,887.22
SOITEM07336,SO02446,PROD054,106,1320.94
SOITEM07337,SO02447,PROD392,20,1608.86
SOITEM07338,SO02447,PROD445,93,910.8
SOITEM07339,SO02447,PROD037,37,1311.32
SOITEM07340,SO02448,PROD418,146,651.35
SOITEM07341,SO02449,PROD257,96,314.51
SOITEM07342,SO02449,PROD492,100,1562.48
SOITEM07343,SO02450,PROD194,129,956.58
SOITEM07344,SO02450,PROD361,143,1008.28
SOITEM07345,SO02451,PROD461,81,210.86
SOITEM07346,SO02451,PROD380,36,886.05
SOITEM07347,SO02452,PROD459,96,671.8
SOITEM07348,SO02452,PROD048,58,100.51
SOITEM07349,SO02452,PROD045,78,157.89
SOITEM07350,SO02453,PROD393,110,663.76
SOITEM07351,SO02453,PROD156,115,862.99
SOITEM07352,SO02453,PROD072,150,1040.98
SOITEM07353,SO02453,PROD218,119,1120.53
SOITEM07354,SO02454,PROD293,7,921.24
SOITEM07355,SO02455,PROD258,35,461.24
SOITEM07356,SO02455,PROD413,107,887.22
SOITEM07357,SO02456,PROD391,113,1014.36
SOITEM07358,SO02456,PROD125,74,791.95
SOITEM07359,SO02456,PROD254,15,775.1
SOITEM07360,SO02456,PROD303,79,845.11
SOITEM07361,SO02456,PROD444,149,692.28
SOITEM07362,SO02457,PROD108,83,38.13
SOITEM07363,SO02457,PROD283,29,922.05
SOITEM07364,SO02457,PROD121,5,953.07
SOITEM07365,SO02458,PROD190,129,1394.38
SOITEM07366,SO02458,PROD183,128,1162.93
SOITEM07367,SO02459,PROD477,134,1211.96
SOITEM07368,SO02459,PROD352,83,1269.95
SOITEM07369,SO02459,PROD338,10,679.07
SOITEM07370,SO02459,PROD242,134,651.23
SOITEM07371,SO02460,PROD008,79,1090.21
SOITEM07372,SO02460,PROD351,64,407.92
SOITEM07373,SO02460,PROD430,43,1060.12
SOITEM07374,SO02460,PROD362,11,1010.26
SOITEM07375,SO02461,PROD405,55,53.91
SOITEM07376,SO02461,PROD422,150,1631.47
SOITEM07377,SO02461,PROD407,68,1046.72
SOITEM07378,SO02461,PROD066,93,147.63
SOITEM07379,SO02462,PROD042,55,239.5
SOITEM07380,SO02462,PROD120,148,158.19
SOITEM07381,SO02463,PROD083,124,874.47
SOITEM07382,SO02463,PROD321,146,1229.41
SOITEM07383,SO02464,PROD200,85,569.37
SOITEM07384,SO02464,PROD466,127,1181.87
SOITEM07385,SO02465,PROD337,150,1315.07
SOITEM07386,SO02465,PROD481,102,822.01
SOITEM07387,SO02465,PROD148,17,35.33
SOITEM07388,SO02466,PROD361,73,1008.28
SOITEM07389,SO02466,PROD223,129,230.59
SOITEM07390,SO02466,PROD210,28,1031.08
SOITEM07391,SO02467,PROD378,148,153.55
SOITEM07392,SO02467,PROD208,61,1030.06
SOITEM07393,SO02467,PROD329,72,344.07
SOITEM07394,SO02467,PROD420,139,932.93
SOITEM07395,SO02467,PROD419,88,462.74
SOITEM07396,SO02468,PROD352,138,1269.95
SOITEM07397,SO02468,PROD169,15,916.57
SOITEM07398,SO02468,PROD429,11,101.2
SOITEM07399,SO02468,PROD251,85,1241.42
SOITEM07400,SO02469,PROD329,125,344.07
SOITEM07401,SO02469,PROD300,65,731.42
SOITEM07402,SO02470,PROD462,138,334.33
SOITEM07403,SO02470,PROD031,44,1253.99
SOITEM07404,SO02470,PROD037,28,1311.32
SOITEM07405,SO02470,PROD225,15,1254.65
SOITEM07406,SO02471,PROD284,64,1138.02
SOITEM07407,SO02471,PROD495,50,114.6
SOITEM07408,SO02471,PROD125,141,791.95
SOITEM07409,SO02471,PROD455,90,1079.54
SOITEM07410,SO02471,PROD367,101,698.04
SOITEM07411,SO02471,PROD377,148,829.67
SOITEM07412,SO02472,PROD039,24,455.23
SOITEM07413,SO02472,PROD219,19,610.84
SOITEM07414,SO02473,PROD335,29,545.76
SOITEM07415,SO02474,PROD213,55,915.33
SOITEM07416,SO02474,PROD079,102,1070.31
SOITEM07417,SO02474,PROD315,91,477.79
SOITEM07418,SO02475,PROD449,103,1451.26
SOITEM07419,SO02475,PROD316,17,756.92
SOITEM07420,SO02475,PROD474,89,828.38
SOITEM07421,SO02476,PROD279,86,328.09
SOITEM07422,SO02476,PROD073,42,800.29
SOITEM07423,SO02476,PROD455,102,1079.54
SOITEM07424,SO02477,PROD378,134,153.55
SOITEM07425,SO02477,PROD099,133,370.78
SOITEM07426,SO02478,PROD296,14,1262.57
SOITEM07427,SO02478,PROD146,81,561.24
SOITEM07428,SO02479,PROD271,40,854.18
SOITEM07429,SO02479,PROD272,25,659.27
SOITEM07430,SO02480,PROD255,105,91.9
SOITEM07431,SO02480,PROD456,112,653.87
SOITEM07432,SO02481,PROD361,114,1008.28
SOITEM07433,SO02481,PROD266,31,1288.39
SOITEM07434,SO02481,PROD378,138,153.55
SOITEM07435,SO02481,PROD005,117,932.3
SOITEM07436,SO02481,PROD337,18,1315.07
SOITEM07437,SO02482,PROD161,7,27.23
SOITEM07438,SO02482,PROD036,21,685.85
SOITEM07439,SO02482,PROD076,112,182.76
SOITEM07440,SO02482,PROD095,56,200.83
SOITEM07441,SO02483,PROD123,51,471.66
SOITEM07442,SO02483,PROD208,89,1030.06
SOITEM07443,SO02483,PROD159,145,1098.12
SOITEM07444,SO02483,PROD331,96,825.64
SOITEM07445,SO02483,PROD229,102,1354.19
SOITEM07446,SO02484,PROD088,136,1348.83
SOITEM07447,SO02484,PROD067,140,1491.41
SOITEM07448,SO02485,PROD419,31,462.74
SOITEM07449,SO02486,PROD471,69,434.22
SOITEM07450,SO02486,PROD411,50,1278.66
SOITEM07451,SO02486,PROD295,106,226.63
SOITEM07452,SO02487,PROD099,43,370.78
SOITEM07453,SO02488,PROD122,16,1102.95
SOITEM07454,SO02488,PROD047,72,117.41
SOITEM07455,SO02489,PROD150,61,1019.28
SOITEM07456,SO02489,PROD165,27,668.55
SOITEM07457,SO02490,PROD313,119,1083.11
SOITEM07458,SO02490,PROD024,100,649.2
SOITEM07459,SO02490,PROD152,80,1109.49
SOITEM07460,SO02491,PROD045,124,157.89
SOITEM07461,SO02492,PROD165,134,668.55
SOITEM07462,SO02492,PROD035,76,985.83
SOITEM07463,SO02492,PROD329,110,344.07
SOITEM07464,SO02493,PROD077,135,862.64
SOITEM07465,SO02494,PROD232,43,224.33
SOITEM07466,SO02494,PROD058,130,1345.87
SOITEM07467,SO02494,PROD313,48,1083.11
SOITEM07468,SO02494,PROD491,82,136.1
SOITEM07469,SO02494,PROD308,26,698.97
SOITEM07470,SO02495,PROD432,66,690.84
SOITEM07471,SO02495,PROD103,64,420.13
SOITEM07472,SO02495,PROD417,59,1285.07
SOITEM07473,SO02496,PROD318,106,738.15
SOITEM07474,SO02496,PROD473,22,352.49
SOITEM07475,SO02496,PROD412,66,1313.15
SOITEM07476,SO02496,PROD409,96,578.39
SOITEM07477,SO02496,PROD231,92,1048.32
SOITEM07478,SO02496,PROD395,38,314.97
SOITEM07479,SO02497,PROD472,130,887.42
SOITEM07480,SO02497,PROD431,121,448.84
SOITEM07481,SO02497,PROD228,12,1114.81
SOITEM07482,SO02497,PROD318,13,738.15
SOITEM07483,SO02497,PROD223,27,230.59
SOITEM07484,SO02497,PROD051,49,643.38
SOITEM07485,SO02497,PROD338,141,679.07
SOITEM07486,SO02498,PROD035,51,985.83
SOITEM07487,SO02498,PROD232,74,224.33
SOITEM07488,SO02499,PROD127,34,160.45
SOITEM07489,SO02499,PROD114,28,272.02
SOITEM07490,SO02499,PROD361,149,1008.28
SOITEM07491,SO02500,PROD186,13,360.48
SOITEM07492,SO02500,PROD155,99,194.11
SOITEM07493,SO02501,PROD131,103,582.87
SOITEM07494,SO02501,PROD011,11,1380.35
SOITEM07495,SO02501,PROD380,92,886.05
SOITEM07496,SO02501,PROD452,106,614.75
SOITEM07497,SO02502,PROD006,135,1039.67
SOITEM07498,SO02502,PROD026,145,693.39
SOITEM07499,SO02503,PROD295,90,226.63
SOITEM07500,SO02503,PROD036,132,685.85
SOITEM07501,SO02504,PROD392,115,1608.86
SOITEM07502,SO02505,PROD079,142,1070.31
SOITEM07503,SO02505,PROD309,50,656.43
SOITEM07504,SO02506,PROD177,67,297.71
SOITEM07505,SO02507,PROD067,148,1491.41
SOITEM07506,SO02507,PROD101,73,579.34
SOITEM07507,SO02507,PROD162,137,28.52
SOITEM07508,SO02508,PROD136,74,486.56
SOITEM07509,SO02508,PROD048,80,100.51
SOITEM07510,SO02508,PROD269,75,952.08
SOITEM07511,SO02509,PROD023,52,218.64
SOITEM07512,SO02509,PROD138,83,995.03
SOITEM07513,SO02509,PROD439,91,685.44
SOITEM07514,SO02510,PROD096,119,1145.68
SOITEM07515,SO02511,PROD437,46,1348.75
SOITEM07516,SO02512,PROD261,45,1709.04
SOITEM07517,SO02512,PROD018,61,671.51
SOITEM07518,SO02512,PROD262,143,87.94
SOITEM07519,SO02512,PROD444,14,692.28
SOITEM07520,SO02512,PROD397,122,72.85
SOITEM07521,SO02512,PROD492,75,1562.48
SOITEM07522,SO02513,PROD331,16,825.64
SOITEM07523,SO02513,PROD235,64,1700.42
SOITEM07524,SO02513,PROD428,39,1043.62
SOITEM07525,SO02513,PROD089,26,708.42
SOITEM07526,SO02513,PROD312,115,448.06
SOITEM07527,SO02514,PROD451,121,1215.34
SOITEM07528,SO02514,PROD188,65,575.31
SOITEM07529,SO02514,PROD219,53,610.84
SOITEM07530,SO02515,PROD071,117,915.07
SOITEM07531,SO02516,PROD360,111,17.56
SOITEM07532,SO02516,PROD249,89,713.13
SOITEM07533,SO02516,PROD373,130,1408.52
SOITEM07534,SO02517,PROD189,14,383.37
SOITEM07535,SO02517,PROD340,94,1164.05
SOITEM07536,SO02517,PROD244,9,128.7
SOITEM07537,SO02518,PROD307,7,224.9
SOITEM07538,SO02518,PROD071,99,915.07
SOITEM07539,SO02518,PROD170,135,1202.0
SOITEM07540,SO02519,PROD365,89,732.48
SOITEM07541,SO02519,PROD267,21,693.98
SOITEM07542,SO02519,PROD444,122,692.28
SOITEM07543,SO02519,PROD087,17,382.43
SOITEM07544,SO02520,PROD371,42,548.86
SOITEM07545,SO02520,PROD496,101,782.95
SOITEM07546,SO02520,PROD190,121,1394.38
SOITEM07547,SO02520,PROD333,70,559.55
SOITEM07548,SO02521,PROD156,50,862.99
SOITEM07549,SO02521,PROD098,38,839.21
SOITEM07550,SO02522,PROD424,7,446.5
SOITEM07551,SO02522,PROD039,52,455.23
SOITEM07552,SO02522,PROD476,131,1357.77
SOITEM07553,SO02522,PROD101,58,579.34
SOITEM07554,SO02523,PROD156,78,862.99
SOITEM07555,SO02523,PROD281,7,882.78
SOITEM07556,SO02524,PROD111,81,1295.51
SOITEM07557,SO02525,PROD256,39,641.32
SOITEM07558,SO02525,PROD493,133,314.62
SOITEM07559,SO02525,PROD372,23,630.0
SOITEM07560,SO02526,PROD396,72,858.34
SOITEM07561,SO02526,PROD125,124,791.95
SOITEM07562,SO02526,PROD102,119,1028.11
SOITEM07563,SO02527,PROD406,72,455.97
SOITEM07564,SO02527,PROD361,78,1008.28
SOITEM07565,SO02528,PROD466,43,1181.87
SOITEM07566,SO02528,PROD413,91,887.22
SOITEM07567,SO02528,PROD075,99,908.01
SOITEM07568,SO02528,PROD327,83,117.75
SOITEM07569,SO02528,PROD283,147,922.05
SOITEM07570,SO02529,PROD296,146,1262.57
SOITEM07571,SO02529,PROD199,131,77.66
SOITEM07572,SO02529,PROD187,116,1251.4
SOITEM07573,SO02529,PROD189,69,383.37
SOITEM07574,SO02530,PROD002,117,1680.23
SOITEM07575,SO02530,PROD260,28,685.07
SOITEM07576,SO02530,PROD410,18,97.05
SOITEM07577,SO02530,PROD392,113,1608.86
SOITEM07578,SO02530,PROD349,42,1436.79
SOITEM07579,SO02530,PROD407,61,1046.72
SOITEM07580,SO02531,PROD289,32,686.66
SOITEM07581,SO02531,PROD110,134,930.88
SOITEM07582,SO02531,PROD392,52,1608.86
SOITEM07583,SO02532,PROD449,78,1451.26
SOITEM07584,SO02532,PROD198,87,220.57
SOITEM07585,SO02532,PROD345,107,782.66
SOITEM07586,SO02533,PROD358,7,769.81
SOITEM07587,SO02533,PROD213,52,915.33
SOITEM07588,SO02534,PROD073,85,800.29
SOITEM07589,SO02534,PROD144,25,1097.61
SOITEM07590,SO02535,PROD209,41,857.85
SOITEM07591,SO02535,PROD058,122,1345.87
SOITEM07592,SO02535,PROD437,62,1348.75
SOITEM07593,SO02535,PROD386,79,559.89
SOITEM07594,SO02536,PROD413,84,887.22
SOITEM07595,SO02536,PROD307,81,224.9
SOITEM07596,SO02536,PROD394,24,1287.33
SOITEM07597,SO02536,PROD337,147,1315.07
SOITEM07598,SO02537,PROD165,75,668.55
SOITEM07599,SO02538,PROD479,94,710.31
SOITEM07600,SO02538,PROD021,74,642.17
SOITEM07601,SO02538,PROD189,80,383.37
SOITEM07602,SO02538,PROD242,26,651.23
SOITEM07603,SO02539,PROD306,92,456.87
SOITEM07604,SO02539,PROD063,8,1079.94
SOITEM07605,SO02540,PROD035,100,985.83
SOITEM07606,SO02540,PROD380,148,886.05
SOITEM07607,SO02540,PROD279,117,328.09
SOITEM07608,SO02540,PROD379,101,1377.02
SOITEM07609,SO02541,PROD162,138,28.52
SOITEM07610,SO02541,PROD181,33,994.75
SOITEM07611,SO02541,PROD003,84,470.16
SOITEM07612,SO02542,PROD217,100,487.55
SOITEM07613,SO02542,PROD310,124,1114.33
SOITEM07614,SO02542,PROD289,76,686.66
SOITEM07615,SO02542,PROD061,146,862.09
SOITEM07616,SO02543,PROD374,114,337.05
SOITEM07617,SO02543,PROD259,16,1293.76
SOITEM07618,SO02544,PROD420,136,932.93
SOITEM07619,SO02544,PROD255,41,91.9
SOITEM07620,SO02544,PROD373,46,1408.52
SOITEM07621,SO02545,PROD122,84,1102.95
SOITEM07622,SO02546,PROD463,87,606.23
SOITEM07623,SO02546,PROD309,48,656.43
SOITEM07624,SO02546,PROD231,47,1048.32
SOITEM07625,SO02546,PROD259,134,1293.76
SOITEM07626,SO02546,PROD152,21,1109.49
SOITEM07627,SO02546,PROD235,99,1700.42
SOITEM07628,SO02547,PROD428,81,1043.62
SOITEM07629,SO02547,PROD327,64,117.75
SOITEM07630,SO02548,PROD162,39,28.52
SOITEM07631,SO02548,PROD412,13,1313.15
SOITEM07632,SO02548,PROD466,74,1181.87
SOITEM07633,SO02548,PROD372,57,630.0
SOITEM07634,SO02549,PROD072,111,1040.98
SOITEM07635,SO02549,PROD427,63,566.06
SOITEM07636,SO02550,PROD308,127,698.97
SOITEM07637,SO02551,PROD157,137,122.44
SOITEM07638,SO02551,PROD200,97,569.37
SOITEM07639,SO02551,PROD322,135,975.89
SOITEM07640,SO02552,PROD493,87,314.62
SOITEM07641,SO02552,PROD016,125,1166.68
SOITEM07642,SO02552,PROD190,98,1394.38
SOITEM07643,SO02552,PROD009,125,446.24
SOITEM07644,SO02553,PROD419,26,462.74
SOITEM07645,SO02553,PROD292,141,346.04
SOITEM07646,SO02554,PROD131,69,582.87
SOITEM07647,SO02554,PROD021,110,642.17
SOITEM07648,SO02554,PROD177,96,297.71
SOITEM07649,SO02554,PROD144,49,1097.61
SOITEM07650,SO02554,PROD257,25,314.51
SOITEM07651,SO02554,PROD431,141,448.84
SOITEM07652,SO02555,PROD027,55,523.24
SOITEM07653,SO02555,PROD188,17,575.31
SOITEM07654,SO02555,PROD280,118,1166.65
SOITEM07655,SO02556,PROD421,69,1053.38
SOITEM07656,SO02556,PROD001,39,1065.76
SOITEM07657,SO02556,PROD463,107,606.23
SOITEM07658,SO02556,PROD163,11,1343.1
SOITEM07659,SO02557,PROD362,128,1010.26
SOITEM07660,SO02557,PROD062,63,364.93
SOITEM07661,SO02557,PROD048,133,100.51
SOITEM07662,SO02558,PROD231,110,1048.32
SOITEM07663,SO02558,PROD135,148,939.41
SOITEM07664,SO02558,PROD128,83,405.49
SOITEM07665,SO02558,PROD366,143,1065.87
SOITEM07666,SO02559,PROD123,82,471.66
SOITEM07667,SO02559,PROD484,40,1421.85
SOITEM07668,SO02560,PROD163,11,1343.1
SOITEM07669,SO02560,PROD382,100,439.42
SOITEM07670,SO02560,PROD013,132,1004.23
SOITEM07671,SO02560,PROD142,33,1235.3
SOITEM07672,SO02560,PROD157,18,122.44
SOITEM07673,SO02560,PROD357,115,1000.2
SOITEM07674,SO02561,PROD002,31,1680.23
SOITEM07675,SO02561,PROD059,18,745.03
SOITEM07676,SO02562,PROD483,134,672.5
SOITEM07677,SO02562,PROD476,110,1357.77
SOITEM07678,SO02563,PROD202,46,976.76
SOITEM07679,SO02563,PROD001,85,1065.76
SOITEM07680,SO02563,PROD070,16,401.23
SOITEM07681,SO02563,PROD330,47,717.97
SOITEM07682,SO02564,PROD316,133,756.92
SOITEM07683,SO02564,PROD278,88,364.44
SOITEM07684,SO02565,PROD072,39,1040.98
SOITEM07685,SO02565,PROD265,130,1219.88
SOITEM07686,SO02565,PROD398,15,1174.48
SOITEM07687,SO02566,PROD192,149,1361.16
SOITEM07688,SO02567,PROD455,16,1079.54
SOITEM07689,SO02567,PROD208,51,1030.06
SOITEM07690,SO02567,PROD476,120,1357.77
SOITEM07691,SO02567,PROD003,33,470.16
SOITEM07692,SO02567,PROD129,141,726.96
SOITEM07693,SO02568,PROD008,7,1090.21
SOITEM07694,SO02568,PROD406,17,455.97
SOITEM07695,SO02568,PROD060,136,670.1
SOITEM07696,SO02569,PROD076,71,182.76
SOITEM07697,SO02569,PROD176,14,66.66
SOITEM07698,SO02570,PROD343,33,580.3
SOITEM07699,SO02570,PROD457,146,1199.55
SOITEM07700,SO02571,PROD142,85,1235.3
SOITEM07701,SO02572,PROD154,134,1628.8
SOITEM07702,SO02572,PROD227,121,977.2
SOITEM07703,SO02573,PROD037,108,1311.32
SOITEM07704,SO02573,PROD043,25,627.93
SOITEM07705,SO02574,PROD196,116,967.84
SOITEM07706,SO02574,PROD202,115,976.76
SOITEM07707,SO02574,PROD344,62,1487.38
SOITEM07708,SO02574,PROD322,25,975.89
SOITEM07709,SO02574,PROD111,136,1295.51
SOITEM07710,SO02574,PROD095,143,200.83
SOITEM07711,SO02575,PROD421,122,1053.38
SOITEM07712,SO02575,PROD329,102,344.07
SOITEM07713,SO02576,PROD190,138,1394.38
SOITEM07714,SO02577,PROD202,51,976.76
SOITEM07715,SO02577,PROD221,114,494.14
SOITEM07716,SO02577,PROD455,62,1079.54
SOITEM07717,SO02578,PROD355,135,437.91
SOITEM07718,SO02579,PROD016,33,1166.68
SOITEM07719,SO02579,PROD424,110,446.5
SOITEM07720,SO02579,PROD178,142,251.85
SOITEM07721,SO02579,PROD137,55,1053.76
SOITEM07722,SO02580,PROD059,83,745.03
SOITEM07723,SO02580,PROD343,124,580.3
SOITEM07724,SO02580,PROD368,50,1015.99
SOITEM07725,SO02581,PROD444,45,692.28
SOITEM07726,SO02581,PROD098,120,839.21
SOITEM07727,SO02582,PROD143,80,280.77
SOITEM07728,SO02582,PROD005,28,932.3
SOITEM07729,SO02582,PROD087,49,382.43
SOITEM07730,SO02582,PROD249,69,713.13
SOITEM07731,SO02583,PROD170,140,1202.0
SOITEM07732,SO02584,PROD383,8,541.16
SOITEM07733,SO02584,PROD244,71,128.7
SOITEM07734,SO02584,PROD313,43,1083.11
SOITEM07735,SO02584,PROD431,103,448.84
SOITEM07736,SO02585,PROD348,67,788.76
SOITEM07737,SO02586,PROD158,138,1327.01
SOITEM07738,SO02586,PROD321,97,1229.41
SOITEM07739,SO02587,PROD490,85,1641.02
SOITEM07740,SO02587,PROD075,136,908.01
SOITEM07741,SO02587,PROD312,6,448.06
SOITEM07742,SO02588,PROD014,48,318.73
SOITEM07743,SO02588,PROD057,128,1187.66
SOITEM07744,SO02588,PROD117,106,276.44
SOITEM07745,SO02588,PROD380,136,886.05
SOITEM07746,SO02589,PROD208,45,1030.06
SOITEM07747,SO02589,PROD165,24,668.55
SOITEM07748,SO02589,PROD324,27,366.94
SOITEM07749,SO02590,PROD006,19,1039.67
SOITEM07750,SO02590,PROD086,86,999.94
SOITEM07751,SO02590,PROD257,149,314.51
SOITEM07752,SO02590,PROD058,59,1345.87
SOITEM07753,SO02591,PROD194,36,956.58
SOITEM07754,SO02591,PROD160,101,746.32
SOITEM07755,SO02591,PROD411,132,1278.66
SOITEM07756,SO02592,PROD043,149,627.93
SOITEM07757,SO02592,PROD155,52,194.11
SOITEM07758,SO02593,PROD408,53,1109.12
SOITEM07759,SO02593,PROD240,75,1692.13
