sales_order_id,customer_id,status,order_date,required_delivery,total_amount
SO01205,CUST00314,Packed,2025-09-11,2025-09-16,223031.45
SO01206,CUST00502,Shipped,2026-02-22,2026-03-05,203389.18
SO01207,CUST00140,Pending,2026-07-02,2026-07-07,375003.69
SO01208,CUST00584,Packed,2025-09-09,2025-09-19,19948.96
SO01209,CUST00412,Delivered,2025-09-05,2025-09-09,335466.87
SO01210,CUST00463,Delivered,2025-09-17,2025-09-23,229411.26
SO01211,CUST00196,Shipped,2026-02-07,2026-02-21,214806.77
SO01212,CUST00180,Pending,2025-12-17,2025-12-29,204575.32
SO01213,CUST00719,Delivered,2025-09-30,2025-10-13,278796.34
SO01214,CUST00573,Delivered,2026-05-15,2026-05-23,143948.85
SO01215,CUST00167,Pending,2026-06-21,2026-06-27,203994.91
SO01216,CUST00807,Pending,2026-01-31,2026-02-11,173797.87
SO01217,CUST00430,Processing,2026-06-09,2026-06-19,374794.22
SO01218,CUST00431,Delivered,2025-11-13,2025-11-26,130144.73
SO01219,CUST00352,Delivered,2026-05-01,2026-05-08,150270.88
SO01220,CUST00827,Shipped,2026-02-08,2026-02-14,44006.2
SO01221,CUST00235,Shipped,2026-04-12,2026-04-20,33804.25
SO01222,CUST00194,Delivered,2025-09-16,2025-09-26,108538.05
SO01223,CUST00255,Processing,2026-05-07,2026-05-19,293174.23
SO01224,CUST00695,Delivered,2025-09-05,2025-09-18,405664.93
SO01225,CUST00623,Delivered,2025-10-01,2025-10-14,58449.54
SO01226,CUST00063,Shipped,2025-10-29,2025-11-01,135194.15
SO01227,CUST00486,Delivered,2026-04-25,2026-05-03,426205.36
SO01228,CUST00947,Shipped,2026-01-30,2026-02-04,241219.54
SO01229,CUST00737,Delivered,2025-09-10,2025-09-24,359529.52
SO01230,CUST00979,Delivered,2025-12-18,2025-12-29,367896.59
SO01231,CUST00536,Pending,2026-06-03,2026-06-07,148915.62
SO01232,CUST00307,Shipped,2025-11-07,2025-11-21,170879.31
SO01233,CUST00911,Pending,2025-10-27,2025-10-30,316914.8
SO01234,CUST00961,Pending,2026-03-20,2026-04-01,374049.33
SO01235,CUST00974,Delivered,2026-04-07,2026-04-20,302391.54
SO01236,CUST00078,Shipped,2026-05-24,2026-06-05,112161.5
SO01237,CUST00040,Delivered,2026-06-05,2026-06-13,433053.95
SO01238,CUST00529,Shipped,2025-09-12,2025-09-18,103775.0
SO01239,CUST00100,Shipped,2026-01-16,2026-01-26,121180.27
SO01240,CUST00250,Processing,2026-03-09,2026-03-15,183183.15
SO01241,CUST00710,Shipped,2026-04-16,2026-04-25,102570.17
SO01242,CUST00171,Shipped,2026-03-28,2026-04-09,369444.83
SO01243,CUST00963,Delivered,2025-11-12,2025-11-20,265440.17
SO01244,CUST00504,Packed,2025-11-08,2025-11-15,172665.82
SO01245,CUST00420,Packed,2026-02-05,2026-02-12,96168.12
SO01246,CUST00929,Pending,2026-03-09,2026-03-16,183501.84
SO01247,CUST00610,Packed,2026-04-21,2026-05-01,268126.5
SO01248,CUST00325,Delivered,2026-04-11,2026-04-20,277096.88
SO01249,CUST00347,Delivered,2026-04-24,2026-04-28,222044.54
SO01250,CUST00419,Cancelled,2026-02-13,2026-02-16,102867.38
SO01251,CUST00268,Delivered,2026-01-29,2026-02-13,51216.93
SO01252,CUST00938,Shipped,2026-03-03,2026-03-13,171368.81
SO01253,CUST00307,Packed,2026-01-30,2026-02-13,76994.96
SO01254,CUST00238,Shipped,2026-06-19,2026-06-28,151470.34
SO01255,CUST00563,Delivered,2026-04-07,2026-04-11,58758.38
SO01256,CUST00982,Shipped,2026-07-16,2026-07-26,10017.1
SO01257,CUST00494,Delivered,2026-01-08,2026-01-11,43871.68
SO01258,CUST00937,Delivered,2026-03-22,2026-04-06,209666.52
SO01259,CUST00677,Shipped,2026-02-23,2026-03-10,76832.42
SO01260,CUST00467,Delivered,2025-11-03,2025-11-16,474217.19
SO01261,CUST00481,Delivered,2025-12-22,2025-12-28,79353.45
SO01262,CUST00155,Delivered,2026-04-26,2026-05-07,42331.51
SO01263,CUST00207,Delivered,2025-10-26,2025-11-02,91410.09
SO01264,CUST00762,Cancelled,2025-12-08,2025-12-22,239568.88
SO01265,CUST00307,Delivered,2025-11-30,2025-12-03,22888.07
SO01266,CUST00785,Delivered,2026-03-17,2026-03-27,243529.96
SO01267,CUST00693,Packed,2026-02-06,2026-02-16,32951.88
SO01268,CUST00119,Shipped,2026-05-31,2026-06-14,52701.19
SO01269,CUST00787,Processing,2026-02-03,2026-02-06,86368.95
SO01270,CUST00849,Pending,2025-11-12,2025-11-16,333812.16
SO01271,CUST00494,Delivered,2025-10-22,2025-11-03,185272.48
SO01272,CUST00530,Processing,2025-12-26,2026-01-01,179587.38
SO01273,CUST00449,Shipped,2025-12-08,2025-12-12,182701.74
SO01274,CUST00196,Delivered,2026-01-05,2026-01-11,148735.21
SO01275,CUST00093,Processing,2026-03-09,2026-03-19,97702.5
SO01276,CUST00549,Delivered,2025-11-29,2025-12-09,187226.17
SO01277,CUST00159,Pending,2026-07-14,2026-07-25,365590.34
SO01278,CUST00363,Delivered,2026-04-24,2026-04-27,394856.28
SO01279,CUST00034,Processing,2025-10-22,2025-10-26,123312.09
SO01280,CUST00381,Processing,2025-11-10,2025-11-25,76970.8
SO01281,CUST00419,Delivered,2026-05-19,2026-05-30,46323.9
SO01282,CUST00806,Delivered,2026-01-26,2026-01-30,139863.96
SO01283,CUST00831,Processing,2026-07-04,2026-07-11,153006.53
SO01284,CUST00508,Delivered,2026-01-06,2026-01-11,189813.11
SO01285,CUST00203,Delivered,2026-05-05,2026-05-14,305603.64
SO01286,CUST00621,Packed,2026-02-15,2026-02-24,74736.65
SO01287,CUST00623,Shipped,2026-04-27,2026-05-12,228298.44
SO01288,CUST00475,Delivered,2026-07-14,2026-07-29,111104.44
SO01289,CUST00525,Shipped,2026-06-19,2026-06-28,8755.56
SO01290,CUST00719,Packed,2026-07-03,2026-07-17,286159.0
SO01291,CUST00828,Pending,2026-05-24,2026-06-01,229932.94
SO01292,CUST00147,Processing,2026-03-15,2026-03-21,400089.08
SO01293,CUST00025,Processing,2026-02-16,2026-02-20,15667.4
SO01294,CUST00518,Packed,2025-11-11,2025-11-24,152059.72
SO01295,CUST00127,Delivered,2025-11-20,2025-11-25,351289.71
SO01296,CUST00713,Delivered,2026-02-25,2026-03-02,20780.9
SO01297,CUST00744,Cancelled,2026-01-04,2026-01-17,171233.54
SO01298,CUST00185,Shipped,2025-09-09,2025-09-18,48852.06
SO01299,CUST00375,Cancelled,2026-07-14,2026-07-18,246602.66
SO01300,CUST00634,Cancelled,2026-06-03,2026-06-17,327011.57
SO01301,CUST00251,Processing,2025-12-09,2025-12-18,150079.05
SO01302,CUST00713,Shipped,2026-01-09,2026-01-23,190048.15
SO01303,CUST00220,Processing,2025-10-16,2025-10-31,356588.9
SO01304,CUST00117,Shipped,2025-10-05,2025-10-15,68153.81
SO01305,CUST00561,Delivered,2026-04-19,2026-04-25,36922.5
SO01306,CUST00552,Shipped,2026-02-11,2026-02-18,3489.2
SO01307,CUST00256,Delivered,2026-03-16,2026-03-31,114152.86
SO01308,CUST00264,Processing,2026-07-01,2026-07-15,113173.53
SO01309,CUST00840,Packed,2025-09-09,2025-09-19,321632.53
SO01310,CUST00190,Delivered,2026-04-30,2026-05-03,40724.96
SO01311,CUST00640,Delivered,2025-12-10,2025-12-14,222462.76
SO01312,CUST00603,Packed,2026-06-08,2026-06-12,273121.56
SO01313,CUST00705,Delivered,2026-02-20,2026-02-25,264734.35
SO01314,CUST00155,Shipped,2026-03-15,2026-03-25,114187.2
SO01315,CUST00462,Delivered,2025-09-09,2025-09-21,33960.95
SO01316,CUST00246,Shipped,2026-03-20,2026-03-27,133293.53
SO01317,CUST00227,Delivered,2026-02-19,2026-03-02,68624.4
SO01318,CUST00709,Processing,2026-04-05,2026-04-13,361137.25
SO01319,CUST00668,Delivered,2026-07-11,2026-07-17,241268.22
SO01320,CUST00952,Delivered,2026-06-22,2026-07-04,386703.3
SO01321,CUST00356,Shipped,2025-11-14,2025-11-18,102528.46
SO01322,CUST00862,Shipped,2025-11-11,2025-11-20,36369.63
SO01323,CUST00217,Shipped,2025-09-20,2025-09-29,301790.46
SO01324,CUST00493,Delivered,2026-02-21,2026-03-06,205929.33
SO01325,CUST00563,Delivered,2026-05-07,2026-05-21,114603.35
SO01326,CUST00663,Cancelled,2025-10-23,2025-11-03,292386.21
SO01327,CUST00906,Delivered,2025-12-12,2025-12-26,64132.0
SO01328,CUST00251,Cancelled,2026-02-02,2026-02-07,17241.48
SO01329,CUST00338,Shipped,2026-05-16,2026-05-19,38069.02
SO01330,CUST00230,Delivered,2025-11-27,2025-12-06,329387.77
SO01331,CUST00819,Processing,2025-10-31,2025-11-03,145573.95
SO01332,CUST00962,Delivered,2025-09-11,2025-09-25,14216.2
SO01333,CUST00100,Delivered,2026-07-16,2026-07-24,383121.57
SO01334,CUST00405,Packed,2026-04-03,2026-04-08,192155.5
SO01335,CUST00360,Delivered,2025-09-05,2025-09-13,328646.75
SO01336,CUST00749,Processing,2026-06-24,2026-07-04,47650.8
SO01337,CUST00290,Processing,2026-02-14,2026-02-25,293348.73
SO01338,CUST00439,Cancelled,2025-10-16,2025-10-28,202781.01
SO01339,CUST00806,Shipped,2025-12-14,2025-12-19,271396.07
SO01340,CUST00604,Delivered,2026-06-01,2026-06-13,111565.42
SO01341,CUST00711,Delivered,2026-05-11,2026-05-16,323249.19
SO01342,CUST00141,Delivered,2026-05-16,2026-05-19,129190.72
SO01343,CUST00882,Packed,2026-02-07,2026-02-13,182988.49
SO01344,CUST00669,Processing,2026-06-22,2026-07-07,185630.64
SO01345,CUST00297,Processing,2026-04-01,2026-04-13,127612.42
SO01346,CUST00490,Delivered,2026-02-09,2026-02-15,33591.59
SO01347,CUST00508,Delivered,2026-06-28,2026-07-10,223095.73
SO01348,CUST00666,Pending,2026-04-11,2026-04-15,252904.53
SO01349,CUST00547,Delivered,2026-06-01,2026-06-15,162357.5
SO01350,CUST00402,Shipped,2026-03-26,2026-04-07,129907.92
SO01351,CUST00165,Delivered,2025-12-26,2026-01-06,105142.02
SO01352,CUST00410,Pending,2026-04-24,2026-05-06,106031.04
SO01353,CUST00609,Delivered,2026-04-23,2026-04-27,85587.37
SO01354,CUST00302,Delivered,2026-01-10,2026-01-23,79663.92
SO01355,CUST00666,Delivered,2026-03-06,2026-03-12,203877.52
SO01356,CUST00903,Delivered,2025-10-08,2025-10-14,248800.27
SO01357,CUST00717,Shipped,2026-05-01,2026-05-16,172324.29
SO01358,CUST00856,Processing,2025-09-30,2025-10-10,124180.76
SO01359,CUST00699,Delivered,2025-10-07,2025-10-16,171116.69
SO01360,CUST00900,Pending,2026-06-10,2026-06-25,83538.76
SO01361,CUST00356,Processing,2025-11-08,2025-11-19,239714.48
SO01362,CUST00637,Packed,2025-11-21,2025-12-02,113784.57
SO01363,CUST00827,Delivered,2026-07-03,2026-07-13,88437.4
SO01364,CUST00538,Delivered,2025-11-19,2025-11-27,391946.88
SO01365,CUST00938,Shipped,2026-06-25,2026-07-07,349879.38
SO01366,CUST00192,Delivered,2025-12-16,2025-12-27,89131.84
SO01367,CUST00606,Packed,2026-04-13,2026-04-28,137916.09
SO01368,CUST00663,Delivered,2026-03-28,2026-04-08,191428.92
SO01369,CUST00366,Delivered,2025-10-08,2025-10-14,198124.95
SO01370,CUST00107,Packed,2026-04-11,2026-04-14,103174.8
SO01371,CUST00477,Delivered,2025-12-03,2025-12-18,91987.73
SO01372,CUST00331,Delivered,2026-03-19,2026-03-31,130735.66
SO01373,CUST00640,Packed,2026-07-01,2026-07-07,277026.72
SO01374,CUST00320,Delivered,2026-05-11,2026-05-15,273775.06
SO01375,CUST00675,Delivered,2026-06-22,2026-06-29,207589.05
SO01376,CUST00081,Packed,2026-07-12,2026-07-22,303753.12
SO01377,CUST00259,Delivered,2026-02-14,2026-02-20,110178.01
SO01378,CUST00416,Delivered,2026-05-07,2026-05-13,577299.25
SO01379,CUST00835,Cancelled,2025-12-23,2025-12-28,158709.89
SO01380,CUST00831,Packed,2026-06-17,2026-06-23,246620.35
SO01381,CUST00727,Cancelled,2025-10-22,2025-11-02,209844.65
SO01382,CUST00805,Packed,2026-05-10,2026-05-13,224191.25
SO01383,CUST00497,Cancelled,2025-09-03,2025-09-16,237535.87
SO01384,CUST00239,Delivered,2026-01-11,2026-01-14,126322.44
SO01385,CUST00151,Delivered,2025-11-22,2025-12-02,127430.37
SO01386,CUST00563,Processing,2026-03-30,2026-04-05,10799.4
SO01387,CUST00750,Delivered,2026-06-07,2026-06-17,151885.02
SO01388,CUST00048,Shipped,2026-01-08,2026-01-19,243660.39
SO01389,CUST00156,Delivered,2026-01-21,2026-01-27,233279.45
SO01390,CUST00497,Packed,2026-04-22,2026-05-07,362756.4
SO01391,CUST00194,Shipped,2026-06-13,2026-06-23,282045.63
SO01392,CUST00801,Processing,2025-09-13,2025-09-27,175794.57
SO01393,CUST00009,Delivered,2026-06-20,2026-07-03,82268.42
SO01394,CUST00111,Shipped,2026-01-31,2026-02-10,384612.09
SO01395,CUST00883,Delivered,2026-02-21,2026-02-27,1299.44
SO01396,CUST00037,Shipped,2026-07-18,2026-07-24,111863.34
SO01397,CUST00651,Packed,2026-03-12,2026-03-23,77768.85
SO01398,CUST00863,Cancelled,2025-10-04,2025-10-17,243961.66
SO01399,CUST00147,Delivered,2026-06-07,2026-06-11,11014.24
SO01400,CUST00058,Packed,2026-01-10,2026-01-22,321777.06
SO01401,CUST00798,Delivered,2026-03-02,2026-03-13,136627.96
SO01402,CUST00689,Delivered,2026-05-08,2026-05-21,71371.61
SO01403,CUST00516,Delivered,2025-11-12,2025-11-27,313564.8
SO01404,CUST00796,Delivered,2026-01-22,2026-02-01,3935.76
SO01405,CUST00759,Delivered,2026-01-06,2026-01-12,388661.18
SO01406,CUST00409,Delivered,2026-06-25,2026-07-05,309404.17
SO01407,CUST00851,Shipped,2025-11-11,2025-11-17,31861.44
SO01408,CUST00738,Delivered,2026-04-05,2026-04-20,17074.28
SO01409,CUST00090,Delivered,2026-02-24,2026-03-03,143306.18
SO01410,CUST00752,Processing,2025-12-03,2025-12-14,103276.57
SO01411,CUST00748,Processing,2026-06-23,2026-06-30,88844.58
SO01412,CUST00696,Processing,2026-05-31,2026-06-08,132052.56
SO01413,CUST00861,Processing,2025-12-02,2025-12-15,30308.06
SO01414,CUST00104,Delivered,2026-06-07,2026-06-10,38064.4
SO01415,CUST00072,Processing,2026-07-11,2026-07-16,240474.05
SO01416,CUST00803,Packed,2026-07-15,2026-07-26,278562.28
SO01417,CUST00427,Delivered,2026-06-10,2026-06-17,110183.01
SO01418,CUST00854,Shipped,2025-09-04,2025-09-18,14513.95
SO01419,CUST00410,Shipped,2026-05-18,2026-05-22,128772.95
SO01420,CUST00701,Processing,2026-04-19,2026-05-03,125808.23
SO01421,CUST00134,Delivered,2026-06-24,2026-06-29,54860.08
SO01422,CUST00493,Processing,2026-02-02,2026-02-09,393603.77
SO01423,CUST00869,Delivered,2025-09-03,2025-09-06,432925.98
SO01424,CUST00600,Delivered,2026-03-07,2026-03-13,40202.35
SO01425,CUST00455,Cancelled,2025-11-14,2025-11-21,10912.14
SO01426,CUST00564,Cancelled,2026-05-02,2026-05-11,182924.46
SO01427,CUST00179,Processing,2026-01-31,2026-02-15,189975.12
SO01428,CUST00193,Cancelled,2026-05-23,2026-06-03,333639.46
SO01429,CUST00925,Packed,2026-02-10,2026-02-23,155258.86
SO01430,CUST00897,Delivered,2026-04-21,2026-04-29,123616.38
SO01431,CUST00797,Delivered,2025-11-14,2025-11-19,29556.61
SO01432,CUST00467,Delivered,2026-03-31,2026-04-09,103144.98
SO01433,CUST00848,Shipped,2026-05-15,2026-05-19,167917.73
SO01434,CUST00515,Cancelled,2026-01-18,2026-01-23,144784.43
SO01435,CUST00561,Delivered,2025-10-19,2025-10-25,354035.34
SO01436,CUST00564,Shipped,2026-06-10,2026-06-14,219563.22
SO01437,CUST00876,Shipped,2025-12-04,2025-12-19,241637.2
SO01438,CUST00038,Processing,2026-05-09,2026-05-12,112448.86
SO01439,CUST00571,Shipped,2026-05-06,2026-05-10,312784.77
SO01440,CUST00942,Shipped,2026-01-09,2026-01-22,30876.91
SO01441,CUST00601,Delivered,2025-12-23,2026-01-01,45861.06
SO01442,CUST00532,Pending,2025-11-25,2025-12-07,91605.6
SO01443,CUST00005,Delivered,2025-10-08,2025-10-14,82163.16
SO01444,CUST00498,Processing,2025-09-22,2025-10-04,325282.48
SO01445,CUST00397,Shipped,2025-10-05,2025-10-17,189277.0
SO01446,CUST00837,Shipped,2026-04-23,2026-04-26,163346.99
SO01447,CUST00309,Delivered,2026-07-02,2026-07-06,160181.44
SO01448,CUST00352,Delivered,2025-09-08,2025-09-19,135897.9
SO01449,CUST00440,Cancelled,2026-05-09,2026-05-13,287969.17
SO01450,CUST00570,Delivered,2025-12-04,2025-12-14,55145.16
SO01451,CUST00304,Delivered,2026-07-11,2026-07-15,50641.6
SO01452,CUST00909,Processing,2026-01-16,2026-01-24,282660.76
SO01453,CUST00584,Delivered,2025-09-10,2025-09-21,223738.9
SO01454,CUST00520,Delivered,2026-01-19,2026-02-02,410759.37
SO01455,CUST00619,Processing,2025-11-27,2025-12-07,30928.94
SO01456,CUST00988,Delivered,2026-01-09,2026-01-22,83008.85
SO01457,CUST00211,Packed,2025-11-01,2025-11-15,73433.92
SO01458,CUST00327,Processing,2026-04-26,2026-04-29,368936.81
SO01459,CUST00826,Cancelled,2026-04-28,2026-05-01,272890.2
SO01460,CUST00167,Packed,2026-06-10,2026-06-14,99086.14
SO01461,CUST00823,Delivered,2026-06-06,2026-06-13,54710.93
SO01462,CUST00286,Packed,2026-04-13,2026-04-21,198741.87
SO01463,CUST00646,Delivered,2025-11-08,2025-11-21,140276.77
SO01464,CUST00152,Cancelled,2026-07-11,2026-07-16,137442.68
SO01465,CUST00376,Delivered,2026-07-05,2026-07-14,269763.63
SO01466,CUST00027,Processing,2025-10-14,2025-10-23,58448.75
SO01467,CUST00355,Cancelled,2025-09-15,2025-09-21,325738.72
SO01468,CUST00694,Pending,2025-09-27,2025-10-06,4602.12
SO01469,CUST00365,Shipped,2026-05-06,2026-05-16,53241.73
SO01470,CUST00193,Cancelled,2025-09-10,2025-09-13,80570.24
SO01471,CUST00553,Pending,2025-09-13,2025-09-27,287714.54
SO01472,CUST00433,Delivered,2025-10-29,2025-11-01,86648.76
SO01473,CUST00679,Delivered,2025-11-26,2025-11-30,303522.15
SO01474,CUST00430,Delivered,2025-09-16,2025-09-23,115010.94
SO01475,CUST00335,Processing,2026-04-30,2026-05-13,380071.41
SO01476,CUST00461,Delivered,2026-05-07,2026-05-10,202980.36
SO01477,CUST00964,Delivered,2025-09-08,2025-09-21,2315.52
SO01478,CUST00768,Delivered,2026-05-29,2026-06-10,94231.48
SO01479,CUST00231,Processing,2026-02-25,2026-03-10,94091.06
SO01480,CUST00264,Delivered,2025-12-17,2025-12-22,27723.45
SO01481,CUST00694,Shipped,2025-09-04,2025-09-09,106513.32
SO01482,CUST00709,Pending,2026-03-24,2026-04-06,303696.92
SO01483,CUST00842,Delivered,2026-05-06,2026-05-19,197017.23
SO01484,CUST00013,Delivered,2026-05-21,2026-05-25,129473.32
SO01485,CUST00932,Delivered,2026-06-12,2026-06-15,163256.73
SO01486,CUST00500,Shipped,2026-03-14,2026-03-24,70896.94
SO01487,CUST00348,Packed,2025-12-11,2025-12-18,6240.75
SO01488,CUST00747,Packed,2026-04-24,2026-05-05,70697.17
SO01489,CUST00467,Pending,2025-10-06,2025-10-19,121691.85
SO01490,CUST00889,Processing,2026-03-20,2026-03-26,139011.32
SO01491,CUST00321,Pending,2026-01-03,2026-01-17,467982.93
SO01492,CUST00889,Shipped,2026-04-19,2026-05-02,147437.96
SO01493,CUST00360,Delivered,2026-01-02,2026-01-05,140841.02
SO01494,CUST00173,Shipped,2025-12-30,2026-01-04,182386.37
SO01495,CUST00476,Pending,2025-12-04,2025-12-16,139005.19
SO01496,CUST00583,Packed,2026-01-14,2026-01-17,43407.75
SO01497,CUST00429,Shipped,2026-06-13,2026-06-25,189342.76
SO01498,CUST00228,Processing,2026-07-01,2026-07-06,181378.63
SO01499,CUST00558,Packed,2025-12-14,2025-12-20,30470.38
SO01500,CUST00297,Delivered,2025-11-24,2025-12-06,28487.3
SO01501,CUST00030,Delivered,2026-07-03,2026-07-09,235156.74
SO01502,CUST00174,Pending,2026-04-20,2026-04-28,44679.21
SO01503,CUST00334,Shipped,2026-07-02,2026-07-08,34407.34
SO01504,CUST00229,Delivered,2025-10-30,2025-11-06,95600.93
SO01505,CUST00309,Packed,2026-01-04,2026-01-07,59285.52
SO01506,CUST00999,Shipped,2026-04-03,2026-04-08,219845.45
SO01507,CUST00015,Pending,2026-06-28,2026-07-08,144634.64
SO01508,CUST00334,Processing,2026-01-04,2026-01-16,134980.36
SO01509,CUST00999,Delivered,2026-06-09,2026-06-20,26703.0
SO01510,CUST00150,Delivered,2025-12-28,2026-01-07,136506.72
SO01511,CUST00065,Delivered,2026-01-06,2026-01-10,37142.47
SO01512,CUST00241,Delivered,2026-06-15,2026-06-25,121422.06
SO01513,CUST00991,Delivered,2026-01-02,2026-01-16,337708.14
SO01514,CUST00908,Packed,2026-06-02,2026-06-16,145021.4
SO01515,CUST00422,Delivered,2026-05-15,2026-05-18,96836.94
SO01516,CUST00153,Pending,2025-09-27,2025-09-30,128099.19
SO01517,CUST00956,Delivered,2026-03-04,2026-03-18,9950.49
SO01518,CUST00361,Delivered,2026-03-27,2026-04-03,145802.06
SO01519,CUST00193,Delivered,2025-11-09,2025-11-13,16146.8
SO01520,CUST00629,Shipped,2025-09-21,2025-10-05,237304.1
SO01521,CUST00530,Packed,2025-12-28,2026-01-10,101558.17
SO01522,CUST00590,Delivered,2025-09-24,2025-10-03,121187.35
SO01523,CUST00643,Shipped,2026-03-16,2026-03-21,127320.5
SO01524,CUST00790,Processing,2026-04-08,2026-04-16,401584.4
SO01525,CUST00132,Delivered,2025-12-27,2026-01-04,78976.73
SO01526,CUST00473,Packed,2026-06-09,2026-06-16,216719.32
SO01527,CUST00044,Delivered,2026-06-24,2026-07-06,36978.56
SO01528,CUST00387,Processing,2025-12-24,2026-01-01,376801.88
SO01529,CUST00752,Delivered,2026-04-05,2026-04-19,219192.05
SO01530,CUST00158,Delivered,2026-04-22,2026-05-05,220158.8
SO01531,CUST00440,Delivered,2026-05-19,2026-05-22,823043.63
SO01532,CUST00549,Delivered,2025-10-21,2025-10-28,272966.64
SO01533,CUST00397,Delivered,2026-02-16,2026-02-23,274114.1
SO01534,CUST00977,Pending,2026-07-15,2026-07-19,136820.14
SO01535,CUST00729,Processing,2026-07-17,2026-07-25,282395.73
SO01536,CUST00441,Shipped,2025-11-13,2025-11-19,63044.51
SO01537,CUST00495,Shipped,2026-04-21,2026-04-30,472182.69
SO01538,CUST00844,Delivered,2026-05-30,2026-06-07,270348.72
SO01539,CUST00290,Delivered,2025-10-29,2025-11-09,138610.93
SO01540,CUST00204,Packed,2026-06-03,2026-06-13,216523.68
SO01541,CUST00855,Shipped,2026-05-24,2026-05-28,72481.08
SO01542,CUST00979,Delivered,2026-07-13,2026-07-19,176376.95
SO01543,CUST00709,Shipped,2025-09-24,2025-10-08,171621.82
SO01544,CUST00973,Delivered,2025-09-15,2025-09-25,115449.87
SO01545,CUST00728,Delivered,2025-12-02,2025-12-16,71330.56
SO01546,CUST00092,Delivered,2025-11-13,2025-11-20,28693.98
SO01547,CUST00246,Delivered,2025-10-08,2025-10-15,104331.45
SO01548,CUST00832,Shipped,2025-11-15,2025-11-23,131507.34
SO01549,CUST00225,Shipped,2026-06-05,2026-06-10,67546.24
SO01550,CUST00948,Delivered,2026-07-07,2026-07-22,9946.71
SO01551,CUST00037,Shipped,2025-10-01,2025-10-07,276453.19
SO01552,CUST00594,Packed,2026-05-23,2026-05-29,103240.95
SO01553,CUST00063,Shipped,2026-04-17,2026-04-27,108962.76
SO01554,CUST00615,Delivered,2026-03-22,2026-03-29,138655.22
SO01555,CUST00505,Delivered,2025-09-24,2025-09-30,138721.71
SO01556,CUST00233,Packed,2026-04-24,2026-05-07,240190.02
SO01557,CUST00167,Packed,2026-07-16,2026-07-25,3575.33
SO01558,CUST00164,Delivered,2025-11-01,2025-11-11,85760.78
SO01559,CUST00689,Delivered,2025-09-09,2025-09-14,105304.97
SO01560,CUST00360,Processing,2025-10-18,2025-11-02,233622.51
SO01561,CUST00536,Delivered,2025-12-03,2025-12-11,313436.52
SO01562,CUST00569,Delivered,2026-03-24,2026-03-31,60063.85
SO01563,CUST00778,Shipped,2026-06-22,2026-07-01,82056.96
SO01564,CUST00531,Shipped,2026-03-17,2026-04-01,104377.14
SO01565,CUST00620,Processing,2025-10-05,2025-10-16,70899.3
SO01566,CUST00938,Delivered,2025-12-29,2026-01-06,24567.66
SO01567,CUST00196,Cancelled,2025-12-29,2026-01-04,146037.55
SO01568,CUST00739,Delivered,2026-02-11,2026-02-18,403058.85
SO01569,CUST00859,Pending,2026-06-24,2026-07-04,149619.18
SO01570,CUST00415,Pending,2026-05-21,2026-05-29,373294.44
SO01571,CUST00290,Delivered,2026-07-03,2026-07-09,232192.58
SO01572,CUST00436,Delivered,2025-10-15,2025-10-22,133608.15
SO01573,CUST00292,Processing,2026-04-01,2026-04-07,331996.77
SO01574,CUST00882,Delivered,2025-10-25,2025-11-04,145926.05
SO01575,CUST00985,Pending,2026-05-28,2026-06-08,229569.91
SO01576,CUST00795,Delivered,2026-02-23,2026-02-28,147039.18
SO01577,CUST00785,Pending,2026-03-16,2026-03-31,306439.44
SO01578,CUST00872,Delivered,2026-06-01,2026-06-15,2842.02
SO01579,CUST00011,Shipped,2025-10-26,2025-10-29,66974.41
SO01580,CUST00801,Shipped,2026-01-09,2026-01-12,366927.02
SO01581,CUST00116,Delivered,2026-04-11,2026-04-23,160510.72
SO01582,CUST00963,Delivered,2025-12-25,2026-01-05,30900.27
SO01583,CUST00615,Processing,2025-09-24,2025-10-06,162013.13
SO01584,CUST00703,Shipped,2026-02-26,2026-03-01,210815.02
SO01585,CUST00629,Delivered,2025-12-22,2026-01-04,127772.26
SO01586,CUST00644,Cancelled,2025-10-28,2025-10-31,244215.12
SO01587,CUST00566,Delivered,2025-11-24,2025-11-29,462303.41
SO01588,CUST00342,Delivered,2026-02-10,2026-02-13,390068.28
SO01589,CUST00632,Shipped,2026-04-14,2026-04-24,358390.76
SO01590,CUST00483,Processing,2025-09-06,2025-09-17,289446.81
SO01591,CUST00002,Delivered,2026-03-20,2026-04-03,335712.03
SO01592,CUST00577,Delivered,2026-03-12,2026-03-20,240442.49
SO01593,CUST00411,Shipped,2025-09-10,2025-09-19,249064.28
SO01594,CUST00003,Packed,2025-10-10,2025-10-25,72585.77
SO01595,CUST00264,Packed,2026-06-13,2026-06-24,196472.35
SO01596,CUST00072,Shipped,2025-09-04,2025-09-07,178238.24
SO01597,CUST00805,Processing,2026-02-16,2026-02-25,406425.81
SO01598,CUST00224,Delivered,2026-04-20,2026-04-29,87627.28
SO01599,CUST00798,Shipped,2026-06-20,2026-07-01,283389.2
SO01600,CUST00154,Packed,2026-03-28,2026-04-12,116619.85
SO01601,CUST00779,Delivered,2026-02-15,2026-02-27,492982.06
SO01602,CUST00724,Delivered,2026-01-27,2026-02-02,148142.48
SO01603,CUST00912,Delivered,2026-05-13,2026-05-27,98908.53
SO01604,CUST00606,Shipped,2025-10-09,2025-10-14,235264.68
SO01605,CUST00165,Processing,2025-09-26,2025-10-05,152320.14
SO01606,CUST00041,Delivered,2025-12-24,2026-01-01,250763.1
